阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
善巧方便,shan'qiao'fang'bian
善世院,shan'shi'yuan
善书,shan'shu
山田龙城,shan'tian'long'cheng
珊陀那,shan'tuo'na
山外,shan'wai
山王曼荼罗,shan'wang'man'tu'luo
山王权现,shan'wang'quan'xian
山西大同市南郊区观音禅寺,shan'xi'da'tong'shi'nan'jiao'qu'guan'yin'chan'si
山西省大同市南郊区观音禅寺,shan'xi'sheng'da'tong'shi'nan'jiao'qu'guan'yin'chan'si
山西省怀仁县天竺禅寺,shan'xi'sheng'huai'ren'xian'tian'zhu'chan'si
山西省罗睺寺,shan'xi'sheng'luo'hou'si
山西省盂县永清寺,shan'xi'sheng'yu'xian'yong'qing'si
剡溪石佛,shan'xi'shi'fo
山西小院,shan'xi'xiao'yuan
山西阳泉圣泉寺,shan'xi'yang'quan'sheng'quan'si
善因寺,shan'yin'si
善哉,shan'zai
善知识,shan'zhi'shi
上厕法,shang'ce'fa
尚聪,shang'cong
上宫皇太子菩萨传,shang'gong'huang'tai'zi'pu'sa'chuan
上宫圣德法王帝说,shang'gong'sheng'de'fa'wang'di'shuo
上海佛学书局,shang'hai'fo'xue'shu'ju
上海龙华古寺,shang'hai'long'hua'gu'si
伤害与宽恕,shang'hai'yu'kuan'shu
上杭县圆通山圆通寺,shang'hang'xian'yuan'tong'shan'yuan'tong'si
上蓝顺,shang'lan'shun
上求下化,shang'qiu'xia'hua
上山大峻,shang'shan'da'jun
上师相应法,shang'shi'xiang'ying'fa
上堂,shang'tang
上田天瑞,shang'tian'tian'rui
上田义文,shang'tian'yi'wen
上下华严寺,shang'xia'hua'yan'si
上下密院,shang'xia'mi'yuan
尚贤,shang'xian
上行菩萨,shang'xing'pu'sa
尚彦,shang'yan
尚有一诀,shang'you'yi'jue
上院寺,shang'yuan'si
尚直编,shang'zhi'bian
上座,shang'zuo
上座部,shang'zuo'bu
上座何在,shang'zuo'he'zai
少光天,shao'guang'tian
少净天,shao'jing'tian
少康,shao'kang
少林寺,shao'lin'si
少善根,shao'shan'gen
少室六门集,shao'shi'liu'men'ji
少室逸书,shao'shi'yi'shu
少欲知足,shao'yu'zhi'zu
韶州法海,shao'zhou'fa'hai
舍,she
摄阿毗达磨义论,she'a'pi'da'mo'yi'lun
摄大乘论,she'da'cheng'lun
舌根,she'gen
舍戒,she'jie
奢羯罗城,she'jie'luo'cheng
舍利,she'li
舍利弗,she'li'fu
舍利弗阿毗昙论,she'li'fu'a'pi'tan'lun
舍利弗问经,she'li'fu'wen'jing
摄论师,she'lun'shi
摄取,she'qu
舍身,she'shen
舍世派,she'shi'pai
舍卫城,she'wei'cheng
攝心寺,she'xin'si
摄真实论,she'zhen'shi'lun
深不可测,shen'bu'ke'ce
神佛分离,shen'fo'fen'li
神佛习合,shen'fo'xi'he
身根,shen'gen
神宫寺,shen'gong'si
神护寺,shen'hu'si
什么冤仇,shen'me'yuan'chou
神灭论之争,shen'mie'lun'zhi'zheng
神农尝茶,shen'nong'chang'cha
神僧传,shen'seng'chuan
深沙大将,shen'sha'da'jiang
甚深观,shen'shen'guan
神圣的生活,shen'sheng'de'sheng'huo
身识,shen'shi
申书文,shen'shu'wen
神通,shen'tong
神通寺,shen'tong'si
审祥,shen'xiang
身心自在,shen'xin'zi'zai
沈阳般若寺,shen'yang'bo're'si
沈阳广福寺,shen'yang'guang'fu'si
沈阳龙泉寺,shen'yang'long'quan'si
身业,shen'ye
神智协会,shen'zhi'xie'hui
神子族,shen'zi'zu
生,sheng
省常,sheng'chang
圣朝破邪集,sheng'chao'po'xie'ji
声尘得道,sheng'chen'de'dao
胜持寺,sheng'chi'si
生得,sheng'de
生得善,sheng'de'shan
圣德太子,sheng'de'tai'zi
胜法寂忿意自解脱,sheng'fa'ji'fen'yi'zi'jie'tuo
生饭,sheng'fan
生佛一如,sheng'fo'yi'ru
生活的层面,sheng'huo'de'ceng'mian
生即无生,sheng'ji'wu'sheng
圣教量,sheng'jiao'liang
圣教序,sheng'jiao'xu
胜解,sheng'jie
圣解脱军,sheng'jie'tuo'jun
圣开,sheng'kai
胜林院,sheng'lin'yuan
胜论,sheng'lun
胜鬘经,sheng'man'jing
生灭,sheng'mie
生灭门,sheng'mie'men
声明,sheng'ming
生命的禮物,sheng'ming'de'li'wu
生命的实现,sheng'ming'de'shi'xian
省念,sheng'nian
圣泉寺,sheng'quan'si
圣寿寺,sheng'shou'si
生死,sheng'si
生死即涅槃,sheng'si'ji'nie'pan
生死由他,sheng'si'you'ta
生天,sheng'tian
胜天王般若波罗蜜经,sheng'tian'wang'bo're'bo'luo'mi'jing
声闻,sheng'wen
圣武天皇,sheng'wu'tian'huang
生像,sheng'xiang
生相,sheng'xiang
圣严,sheng'yan
胜义,sheng'yi
圣印,sheng'yin
圣勇,sheng'yong
圣佑寺,sheng'you'si
生圆二次第,sheng'yuan'er'ci'di
圣源寺,sheng'yuan'si
胜者时鬘,sheng'zhe'shi'man
声字实相义,sheng'zi'shi'xiang'yi
胜宗十句义论,sheng'zong'shi'ju'yi'lun
陞座,sheng'zuo
识,shi
师,shi
十八不共法,shi'ba'bu'gong'fa
十八大经,shi'ba'da'jing
十八界,shi'ba'jie
十八空,shi'ba'kong
十八空论,shi'ba'kong'lun
十八罗汉,shi'ba'luo'han
十八契印,shi'ba'qi'yin
十八神变,shi'ba'shen'bian
十八檀林,shi'ba'tan'lin
十八物,shi'ba'wu
十八意近行,shi'ba'yi'jin'xing
十八有学,shi'ba'you'xue
十八圆满,shi'ba'yuan'man
施比受幸福,shi'bi'shou'xing'fu
十遍处,shi'bian'chu
十波罗蜜,shi'bo'luo'mi
十不二门,shi'bu'er'men
十不二门指要钞,shi'bu'er'men'zhi'yao'chao
式叉摩那,shi'cha'mo'na
实叉难陀,shi'cha'nan'tuo
释禅波罗蜜次第法门,shi'chan'bo'luo'mi'ci'di'fa'men
世诚,shi'cheng
十乘观法,shi'cheng'guan'fa
十重戒,shi'chong'jie
十重禁戒,shi'chong'jin'jie
十重唯识,shi'chong'wei'shi
矢吹庆辉,shi'chui'qing'hui
十大寺,shi'da'si
十大愿,shi'da'yuan
示导,shi'dao
拾得,shi'de
十地,shi'di
师弟,shi'di
十地寄报,shi'di'ji'bao
十地经论,shi'di'jing'lun
十地经论义记,shi'di'jing'lun'yi'ji
十殿阎罗,shi'dian'yan'luo
十定,shi'ding
室町佛教,shi'ding'fo'jiao
史都拉跋得罗,shi'dou'la'ba'de'luo
施饿鬼会,shi'e'gui'hui
十二处,shi'er'chu
十二恶律仪,shi'er'e'lv'yi
十二分教,shi'er'fen'jiao
十二宫,shi'er'gong
十二类生,shi'er'lei'sheng
十二门论,shi'er'men'lun
十二门论疏,shi'er'men'lun'shu
十二神将,shi'er'shen'jiang
十二兽,shi'er'shou
十二天,shi'er'tian
十二头陀行,shi'er'tou'tuo'xing
十二缘起,shi'er'yuan'qi
十二缘生祥瑞经,shi'er'yuan'sheng'xiang'rui'jing
十法界钞,shi'fa'jie'chao
十法行,shi'fa'xing
十佛,shi'fo
石佛,shi'fo
十佛名,shi'fo'ming
师父腿子,shi'fu'tui'zi
师姑是女人,shi'gu'shi'nv'ren
士珪,shi'gui
十行,shi'hang
师号,shi'hao
十后悔,shi'hou'hui
施护,shi'hu
十回向,shi'hui'xiang
诗偈论道,shi'ji'lun'dao
释迦法,shi'jia'fa
释迦方志,shi'jia'fang'zhi
尸迦罗越六方礼经,shi'jia'luo'yue'liu'fang'li'jing
释迦牟尼佛教化的一生,shi'jia'mou'ni'fo'jiao'hua'de'yi'sheng
释迦牟尼佛灭一切恶趣王咒,shi'jia'mou'ni'fo'mie'yi'qie'e'qu'wang'zhou
释迦牟尼佛祈请及圣号,shi'jia'mou'ni'fo'qi'qing'ji'sheng'hao
释迦牟尼佛心咒,shi'jia'mou'ni'fo'xin'zhou
释迦牟尼如来像法灭尽之记,shi'jia'mou'ni'ru'lai'xiang'fa'mie'jin'zhi'ji
释迦谱,shi'jia'pu
石家庄市桥西区东良厢三圣寺,shi'jia'zhuang'shi'qiao'xi'qu'dong'liang'xiang'san'sheng'si
世间,shi'jian
时间的河,shi'jian'de'he
时间和爱的故事,shi'jian'he'ai'de'gu'shi
世间相违过,shi'jian'xiang'wei'guo
示教利喜,shi'jiao'li'xi
世界,shi'jie
十戒,shi'jie
十界,shi'jie
世界佛教青年会,shi'jie'fo'jiao'qing'nian'hui
世界佛教徒友谊会,shi'jie'fo'jiao'tu'you'yi'hui
世界海,shi'jie'hai
十界互具,shi'jie'hu'ju
时解脱,shi'jie'tuo
世界宗教研究所,shi'jie'zong'jiao'yan'jiu'suo
世界宗教研究院,shi'jie'zong'jiao'yan'jiu'yuan
石经,shi'jing
试经度僧,shi'jing'du'seng
十九执金刚,shi'jiu'zhi'jin'gang
始觉,shi'jue
石窟庵,shi'ku'an
石窟寺,shi'ku'si
石窟寺院,shi'ku'si'yuan
十力,shi'li
室利佛逝,shi'li'fo'shi
室利笈多,shi'li'ji'duo
室利逻多,shi'li'luo'duo
尸利沙树,shi'li'sha'shu
释量论,shi'liang'lun
十六大国,shi'liu'da'guo
十六观,shi'liu'guan
十六罗汉,shi'liu'luo'han
十六特胜观,shi'liu'te'sheng'guan
十六行相,shi'liu'xing'xiang
十六执金刚,shi'liu'zhi'jin'gang
时轮乘,shi'lun'cheng
时轮怛特罗,shi'lun'da'te'luo
时轮金刚法,shi'lun'jin'gang'fa
时轮金刚心咒,shi'lun'jin'gang'xin'zhou
十罗剎女,shi'luo'cha'nv
失落地平线,shi'luo'di'ping'xian
十门辩惑论,shi'men'bian'huo'lun
释门归敬仪,shi'men'gui'jing'yi
石门文字禅,shi'men'wen'zi'chan
释门章服仪,shi'men'zhang'fu'yi
释门正统,shi'men'zheng'tong
十明,shi'ming
释摩诃般若波罗蜜经觉意三昧,shi'mo'he'bo're'bo'luo'mi'jing'jue'yi'san'mei
释摩诃衍论,shi'mo'he'yan'lun
十念,shi'nian
失念,shi'nian
十念处,shi'nian'chu
十念业成,shi'nian'ye'cheng
十牛图,shi'niu'tu
石女,shi'nv
尸毗王,shi'pi'wang
湿婆,shi'po
十普寺,shi'pu'si
尸弃大梵,shi'qi'da'fan
尸弃佛,shi'qi'fo
十七条宪法,shi'qi'tiao'xian'fa
世亲,shi'qin
十如是,shi'ru'shi
十三事法,shi'san'shi'fa
十三遮难,shi'san'zhe'nan
十三资具衣,shi'san'zi'ju'yi
十善,shi'shan
石山本愿寺,shi'shan'ben'yuan'si
十善法语,shi'shan'fa'yu
石山合战,shi'shan'he'zhan
十善会,shi'shan'hui
十善业道经,shi'shan'ye'dao'jing
施设足论,shi'she'zu'lun
十身,shi'shen
施身法修持仪轨,shi'shen'fa'xiu'chi'yi'gui
识身足论,shi'shen'zu'lun
十胜行,shi'sheng'xing
释氏,shi'shi
食时,shi'shi
十世,shi'shi
十师,shi'shi
施食,shi'shi
事师法五十颂,shi'shi'fa'wu'shi'song
十事非法,shi'shi'fei'fa
释氏稽古略,shi'shi'ji'gu'lue
十事开示,shi'shi'kai'shi
释氏六帖,shi'shi'liu'tie
释氏通鉴,shi'shi'tong'jian
释氏要览,shi'shi'yao'lan
石霜楚圆禅师语录,shi'shuang'chu'yuan'chan'shi'yu'lu
氏寺,shi'si
十四变化心,shi'si'bian'hua'xin
十四根本堕,shi'si'gen'ben'duo
十四过类,shi'si'guo'lei
十四无记,shi'si'wu'ji
十诵律,shi'song'lv
世俗,shi'su
石泰安,shi'tai'an
石涛,shi'tao
石头路滑,shi'tou'lu'hua
狮头山,shi'tou'shan
石头狮吼,shi'tou'shi'hou
十万白龙,shi'wan'bai'long
十万歌颂,shi'wan'ge'song
十王,shi'wang
识无边处天,shi'wu'bian'chu'tian
石屋珙禅师语录,shi'wu'gong'chan'shi'yu'lu
十无尽藏,shi'wu'jin'cang
施无畏,shi'wu'wei
十五尊,shi'wu'zun
实贤,shi'xian
事相,shi'xiang
实相,shi'xiang
十小咒,shi'xiao'zhou
是邪是正,shi'xie'shi'zheng
十信,shi'xin
始兴宗,shi'xing'zong
十玄,shi'xuan
施药院,shi'yao'yuan
十业道,shi'ye'dao
十夜法要,shi'ye'fa'yao
释业障,shi'ye'zhang
失译经,shi'yi'jing
十一面观音,shi'yi'mian'guan'yin
十一面观音根本咒,shi'yi'mian'guan'yin'gen'ben'zhou
世友,shi'you
世愚,shi'yu
十喻观,shi'yu'guan
誓愿,shi'yuan
十圆满,shi'yuan'man
十斋,shi'zhai
侍者,shi'zhe
释种,shi'zhong
石钟山石窟,shi'zhong'shan'shi'ku
十种衣,shi'zhong'yi
十住,shi'zhu
十住毗婆沙论,shi'zhu'pi'po'sha'lun
十住心,shi'zhu'xin
十住心论,shi'zhu'xin'lun
食子,shi'zi
师子奋迅三昧,shi'zi'fen'xun'san'mei
师子吼,shi'zi'hou
狮子林,shi'zi'lin
师子山派,shi'zi'shan'pai
虱子是什么做,shi'zi'shi'shen'me'zuo
虱子是什么做的,shi'zi'shi'shen'me'zuo'de
世自在王佛,shi'zi'zai'wang'fo
师子座,shi'zi'zuo
时宗,shi'zong
石嘴山银善寺,shi'zui'shan'yin'shan'si
世尊的诞生到涅槃,shi'zun'de'dan'sheng'dao'nie'pan
释尊的故事,shi'zun'de'gu'shi
释尊物语,shi'zun'wu'yu
受,shou
守初,shou'chu
守端,shou'duan
守端失眠,shou'duan'shi'mian
守护大千国土经,shou'hu'da'qian'guo'tu'jing
守护国界章,shou'hu'guo'jie'zhang
守护国界主陀罗尼经,shou'hu'guo'jie'zhu'tuo'luo'ni'jing
守护经法,shou'hu'jing'fa
授记,shou'ji
受戒,shou'jie
手巾,shou'jin
守觉,shou'jue
首楞严三昧经,shou'leng'yan'san'mei'jing
寿量,shou'liang
寿宁寺,shou'ning'si
守培,shou'pei
受菩萨戒仪,shou'pu'sa'jie'yi
受菩提心戒仪,shou'pu'ti'xin'jie'yi
受日法,shou'ri'fa
受体,shou'ti
守脱,shou'tuo
守温,shou'wen
狩野芳崖,shou'ye'fang'ya
狩野元信,shou'ye'yuan'xin
受用身,shou'yong'shen
受用土,shou'yong'tu
首愚,shou'yu
寿尊,shou'zun
首座,shou'zuo
疏勒国,shu'le'guo
数论,shu'lun
树提伽,shu'ti'ga
数息观,shu'xi'guan
殊像寺,shu'xiang'si
竖义,shu'yi
输与赢,shu'yu'ying
数珠,shu'zhu
双林傅翕,shuang'lin'fu'xi
双林寺,shuang'lin'si
双论,shuang'lun
双塔寺,shuang'ta'si
双溪寺,shuang'xi'si
霜月会,shuang'yue'hui
水车原理,shui'che'yuan'li
谁的罪过,shui'de'zui'guo
水观,shui'guan
水晶镜,shui'jing'jing
睡莲,shui'lian
水玲珑,shui'ling'long
水琉璃,shui'liu'li
水陆法会,shui'lu'fa'hui
水宁寺摩崖造像,shui'ning'si'mo'ya'zao'xiang
谁去主持,shui'qu'zhu'chi
谁是禅师,shui'shi'chan'shi
谁是后人,shui'shi'hou'ren
谁束缚汝,shui'shu'fu'ru
水天,shui'tian
水想观,shui'xiang'guan
谁醒谁狂,shui'xing'shui'kuang
水野弘元,shui'ye'hong'yuan
水野梅晓,shui'ye'mei'xiao
水月,shui'yue
水月观音,shui'yue'guan'yin
水葬,shui'zang
谁知道你,shui'zhi'dao'ni
瞬目视伊,shun'mu'shi'yi
顺其自然,shun'qi'zi'ran
顺三分善,shun'san'fen'shan
顺缘,shun'yuan
顺正理论,shun'zheng'li'lun
顺中论,shun'zhong'lun
说出世部,shuo'chu'shi'bu
说粗说细,shuo'cu'shuo'xi
说法,shuo'fa
说假部,shuo'jia'bu
说究竟法,shuo'jiu'jing'fa
说通,shuo'tong
说一切有部,shuo'yi'qie'you'bu
思,si
死,si
四阿含经,si'a'han'jing
四安乐行,si'an'le'xing
四百论,si'bai'lun
四百四病,si'bai'si'bing
寺本婉雅,si'ben'wan'ya
四臂观音六字大明咒,si'bi'guan'yin'liu'zi'da'ming'zhou
似比量,si'bi'liang
四波罗夷法,si'bo'luo'yi'fa
四不成过,si'bu'cheng'guo
四不定,si'bu'ding
四不思议,si'bu'si'yi
四藏,si'cang
四禅,si'chan
四禅天,si'chan'tian
四尘,si'chen
四乘观智,si'cheng'guan'zhi
四重出体,si'chong'chu'ti
四重二谛,si'chong'er'di
四大,si'da
四大河,si'da'he
四大节,si'da'jie
四大名山,si'da'ming'shan
四大声闻,si'da'sheng'wen
四道,si'dao
四德,si'de
四谛,si'di
四谛论,si'di'lun
四度加行,si'du'jia'xing
四轭,si'e
四恶道,si'e'dao
四恩,si'en
死而复活,si'er'fu'huo
嗣法,si'fa
四法界,si'fa'jie
四法三愿,si'fa'san'yuan
四吠陀,si'fei'tuo
四分,si'fen
四分律,si'fen'lv
四分律含注戒本,si'fen'lv'han'zhu'jie'ben
四分律开宗记,si'fen'lv'kai'zong'ji
四分律删补随机羯磨,si'fen'lv'shan'bu'sui'ji'jie'mo
四分律疏,si'fen'lv'shu
四分律行事钞,si'fen'lv'xing'shi'chao
四分律行事钞资持记,si'fen'lv'xing'shi'chao'zi'chi'ji
四分僧戒本,si'fen'seng'jie'ben
四佛,si'fo
寺格,si'ge
四箇格言,si'ge'ge'yan
四个老婆,si'ge'lao'po
寺格帐,si'ge'zhang
四归依,si'gui'yi
寺号,si'hao
四弘誓愿,si'hong'shi'yuan
寺户,si'hu
四欢喜,si'huan'xi
四记答,si'ji'da
四级灌顶,si'ji'guan'ding
寺家,si'jia
四加行,si'jia'xing
四家语录,si'jia'yu'lu
四见,si'jian
四教,si'jiao
四教四门,si'jiao'si'men
四教义,si'jiao'yi
四劫,si'jie
四净定,si'jing'ding
四句百非,si'ju'bai'fei
四句分别,si'ju'fen'bie
司空山,si'kong'shan
死苦,si'ku
思量不思量,si'liang'bu'si'liang
四料简,si'liao'jian
寺领,si'ling
丝路,si'lu
四论,si'lun
四论派,si'lun'pai
四律五论,si'lv'wu'lun
司马达等,si'ma'da'deng
四曼相大,si'man'xiang'da
四曼相即,si'man'xiang'ji
四门,si'men
寺门,si'men
四门塔,si'men'ta
四门游观,si'men'you'guan
司命,si'ming
四明派,si'ming'pai
四明山,si'ming'shan
四明十义书,si'ming'shi'yi'shu
四明尊者教行录,si'ming'zun'zhe'jiao'xing'lu
四魔,si'mo
四难,si'nan
似能破,si'neng'po
四念处,si'nian'chu
思念的故事,si'nian'de'gu'shi
寺奴,si'nu
四菩萨,si'pu'sa
四亲近菩萨,si'qin'jin'pu'sa
寺请证文,si'qing'zheng'wen
四取,si'qu
四如实智,si'ru'shi'zhi
四沙门果,si'sha'men'guo
四善根位,si'shan'gen'wei
寺社传奏,si'she'chuan'zou
四摄法,si'she'fa
寺社奉行,si'she'feng'xing
四摄菩萨,si'she'pu'sa
四神足,si'shen'zu
四圣,si'sheng
四生,si'sheng
四生百劫,si'sheng'bai'jie
四圣地,si'sheng'di
四圣种,si'sheng'zhong
四食,si'shi
四十八轻戒,si'shi'ba'qing'jie
四十八愿,si'shi'ba'yuan
四十二贤圣,si'shi'er'xian'sheng
四十二章经,si'shi'er'zhang'jing
四誓偈,si'shi'ji
四识住,si'shi'zhu
四时坐禅,si'shi'zuo'chan
四睡图,si'shui'tu
四天王,si'tian'wang
四天王寺,si'tian'wang'si
四通行,si'tong'xing
四王天,si'wang'tian
思惟略要法,si'wei'lue'yao'fa
四威仪,si'wei'yi
四无碍辩,si'wu'ai'bian
四无量心,si'wu'liang'xin
四无色定,si'wu'se'ding
四无所畏,si'wu'suo'wei
思溪大藏经,si'xi'da'zang'jing
四悉檀,si'xi'tan
似现量,si'xian'liang
四相,si'xiang
四向四果,si'xiang'si'guo
四相违因,si'xiang'wei'yin
四姓,si'xing
四寻思,si'xun'si
四依,si'yi
四依法,si'yi'fa
思益梵天所问经,si'yi'fan'tian'suo'wen'jing
四意趣,si'yi'qu
四印,si'yin
寺印,si'yin
四有,si'you
四有为相,si'you'wei'xiang
四缘,si'yuan
寺院,si'yuan
寺院版,si'yuan'ban
寺院法度,si'yuan'fa'du
似云,si'yun
思择说,si'ze'shuo
四斋日,si'zhai'ri
寺镇,si'zhen
四证净,si'zheng'jing
四正勤,si'zheng'qin
四智,si'zhi
四众,si'zhong
四种怛特罗,si'zhong'da'te'luo
四种法,si'zhong'fa
四种华严,si'zhong'hua'yan
四种曼荼罗,si'zhong'man'tu'luo
四种拳,si'zhong'quan
四种三昧,si'zhong'san'mei
四洲,si'zhou
四住期,si'zhu'qi
寺子屋,si'zi'wu
四宗,si'zong
似宗九过,si'zong'jiu'guo
四祖道信,si'zu'dao'xin
四祖寺,si'zu'si
宋版大藏经,song'ban'da'cang'jing
宋版佛典,song'ban'fo'dian
松本文三郎,song'ben'wen'san'lang
送别,song'bie
宋藏遗珍,song'cang'yi'zhen
宋代佛教,song'dai'fo'jiao
松杜罗,song'du'luo
宋高僧传,song'gao'seng'chuan
颂古,song'gu
松广寺,song'guang'si
宋濂,song'lian
宋曼庵,song'man'an
宋满空,song'man'kong
嵩山,song'shan
松山寺,song'shan'si
送一轮明月给他,song'yi'lun'ming'yue'gei'ta
嵩岳寺,song'yue'si
宋云,song'yun
松云禅师,song'yun'chan'shi
松赞干布,song'zan'gan'bu
嵩祝寺,song'zhu'si
俗谛,su'di
俗讲,su'jiang
苏九山,su'jiu'shan
俗离山,su'li'shan
苏曼殊,su'man'shu
苏门答腊,su'men'da'la
苏摩,su'mo
苏南嘉措仁波切,su'nan'jia'cuo'ren'bo'qie
苏婆诃,su'po'he
苏婆呼童子经,su'po'hu'tong'zi'jing
苏轼,su'shi
素食,su'shi
粟特国,su'te'guo
苏悉地经,su'xi'di'jing
宿曜经,su'yao'jing
苏州圣堂寺,su'zhou'sheng'tang'si
宿住通,su'zhu'tong
隋代佛教,sui'dai'fo'jiao
随烦恼,sui'fan'nao
随方毗尼,sui'fang'pi'ni
随眠,sui'mian
岁苏进才老居士念佛往生劝世的心声,sui'su'jin'cai'lao'ju'shi'nian'fo'wang'sheng'quan'shi'de'xin'sheng
随喜,sui'xi
随信行,sui'xin'xing
随行,sui'xing
随一不成过,sui'yi'bu'cheng'guo
随缘,sui'yuan
随缘真如,sui'yuan'zhen'ru
随自意三昧,sui'zi'yi'san'mei
孙张清扬,sun'zhang'qing'yang
所,suo
所别不极成过,suo'bie'bu'ji'cheng'guo
娑祇多,suo'chi'duo
娑伽罗龙王,suo'ga'luo'long'wang
所立,suo'li
娑罗树,suo'luo'shu
娑婆,suo'po
缩刷大藏经,suo'shua'da'zang'jing
锁虚空,suo'xu'kong
所依,suo'yi
所依不成过,suo'yi'bu'cheng'guo
所缘,suo'yuan
所缘缘,suo'yuan'yuan
所知障,suo'zhi'zhang
塔,ta
塔尔寺,ta'er'si
他化自在天,ta'hua'zi'zai'tian
他力,ta'li
塔銮寺,ta'luan'si
塔什库尔干,ta'shi'ku'er'gan
他心通,ta'xin'tong
他心智,ta'xin'zhi
塔院寺,ta'yuan'si
泰安,tai'an
胎藏界,tai'cang'jie
胎藏四部仪轨,tai'cang'si'bu'yi'gui
泰戈尔,tai'ge'er
太古宗,tai'gu'zong
泰国佛教,tai'guo'fo'jiao
台密,tai'mi
胎内五位,tai'nei'wu'wei
太平庵,tai'ping'an
太平禅寺,tai'ping'chan'si
太平兴国寺,tai'ping'xing'guo'si
太上感应篇,tai'shang'gan'ying'pian
胎外五位,tai'wai'wu'wei
台湾佛教,tai'wan'fo'jiao
台湾宗教调查,tai'wan'zong'jiao'diao'cha
太虚,tai'xu
太元帅明王,tai'yuan'shuai'ming'wang
太原寺,tai'yuan'si
台座,tai'zuo
贪,tan
檀耳,tan'er
昙华,tan'hua
昙花一现,tan'hua'yi'xian
檀家制度,tan'jia'zhi'du
镡津文集,tan'jin'wen'ji
坛经传宗,tan'jing'chuan'zong
昙旷,tan'kuang
檀林,tan'lin
昙龙,tan'long
昙鸾,tan'luan
昙摩迦罗,tan'mo'jia'luo
昙摩密多,tan'mo'mi'duo
昙摩难提,tan'mo'nan'ti
昙迁,tan'qian
弹誓,tan'shi
贪睡的比丘,tan'shui'de'bi'qiu
檀特山,tan'te'shan
昙无谶,tan'wu'chen
昙无竭菩萨,tan'wu'jie'pu'sa
昙无最,tan'wu'zui
檀溪寺,tan'xi'si
檀像,tan'xiang
谈玄,tan'xuan
昙延,tan'yan
昙曜,tan'yao
叹异钞,tan'yi'chao
谭云山,tan'yun'shan
潭柘寺,tan'zhe'si
弹指,tan'zhi
塘奔,tang'ben
糖饼,tang'bing
唐蕃会盟碑,tang'bo'hui'meng'bei
唐大和上东征传,tang'da'he'shang'dong'zheng'chuan
唐代佛教,tang'dai'fo'jiao
汤殿山,tang'dian'shan
唐卡,tang'ka
汤山寺,tang'shan'si
唐招提寺,tang'zhao'ti'si
堂中首座,tang'zhong'shou'zuo
藤井日达,teng'jing'ri'da
剃发,ti'fa
醍醐,ti'hu
醍醐寺,ti'hu'si
体空观,ti'kong'guan
提起放下,ti'qi'fang'xia
提谓波利经,ti'wei'bo'li'jing
天,tian
天部,tian'bu
天地八阳神咒经,tian'di'ba'yang'shen'zhou'jing
天地会,tian'di'hui
天耳通,tian'er'tong
天盖,tian'gai
天宫寺,tian'gong'si
天狗,tian'gou
天鼓毒鼓,tian'gu'du'gu
天鼓雷音佛,tian'gu'lei'yin'fo
天冠,tian'guan
天海,tian'hai
天华寺,tian'hua'si
天机,tian'ji
天界觉浪盛禅师全录,tian'jie'jue'lang'sheng'chan'shi'quan'lu
天界寺,tian'jie'si
天空,tian'kong
天龙,tian'long
天龙八部,tian'long'ba'bu
天龙山石窟,tian'long'shan'shi'ku
天龙寺,tian'long'si
天龙寺派,tian'long'si'pai
天目山,tian'mu'shan
天目中峰广录,tian'mu'zhong'feng'guang'lu
天宁禅寺,tian'ning'chan'si
天宁寺,tian'ning'si
天平写经,tian'ping'xie'jing
天然居士怀净土诗,tian'ran'ju'shi'huai'jing'tu'shi
天然释道,tian'ran'shi'dao
天人,tian'ren
天如和尚语录,tian'ru'he'shang'yu'lu
天上天下无如佛,tian'shang'tian'xia'wu'ru'fo
天生暴躁,tian'sheng'bao'zao
天圣广灯录,tian'sheng'guang'deng'lu
天台八教大意,tian'tai'ba'jiao'da'yi
天台传佛心印记,tian'tai'chuan'fo'xin'yin'ji
天台九祖传,tian'tai'jiu'zu'chuan
天台山,tian'tai'shan
天台山方外志,tian'tai'shan'fang'wai'zhi
天台山秀岩寺,tian'tai'shan'xiu'yan'si
天台四教仪,tian'tai'si'jiao'yi
天台真言二宗同异章,tian'tai'zhen'yan'er'zong'tong'yi'zhang
天台智者大师别传,tian'tai'zhi'zhe'da'shi'bie'zhuan
天台宗,tian'tai'zong
天堂花,tian'tang'hua
天堂鸟,tian'tang'niao
天堂与地狱,tian'tang'yu'di'yu
天梯山石窟,tian'ti'shan'shi'ku
天童和尚辟妄救略说,tian'tong'he'shang'pi'wang'jiu'lue'shuo
天童弘觉文心禅师北游集,tian'tong'hong'jue'wen'xin'chan'shi'bei'you'ji
天童弘觉文心禅师语录,tian'tong'hong'jue'wen'xin'chan'shi'yu'lu
天童寺,tian'tong'si
天童寺志,tian'tong'si'zhi
天童正觉禅师广录,tian'tong'zheng'jue'chan'shi'guang'lu
天王殿,tian'wang'dian
天王寺,tian'wang'si
天文法华之乱,tian'wen'fa'hua'zhi'luan
天息灾,tian'xi'zai
天须菩提,tian'xu'pu'ti
天学初征,tian'xue'chu'zheng
天眼通,tian'yan'tong
天乙,tian'yi
天英,tian'ying
天缘禅寺,tian'yuan'chan'si
田中智学,tian'zhong'zhi'xue
天主慧,tian'zhu'hui
天竺三寺,tian'zhu'san'si
天竺寺,tian'zhu'si
天竺字源,tian'zhu'zi'yuan
天子殿念佛堂,tian'zi'dian'nian'fo'tang
