爱登堡,ai'deng'bao
西坞沟,xi'wu'gou
西坞口,xi'wu'kou
溪西,xi'xi
西溪,xi'xi
西夏村,xi'xia'cun
西阳,xi'yang
西杨村,xi'yang'cun
西洋村,xi'yang'cun
西阳村,xi'yang'cun
西阳山,xi'yang'shan
西阳乡,xi'yang'xiang
西阳中学,xi'yang'zhong'xue
西余村,xi'yu'cun
西苑宾馆,xi'yuan'bin'guan
西袁村,xi'yuan'cun
西章,xi'zhang
西周村,xi'zhou'cun
西竹,xi'zhu
西朱村,xi'zhu'cun
西庄,xi'zhuang
西庄村,xi'zhuang'cun
下庵,xia'an
下坝,xia'ba
下坝桥,xia'ba'qiao
下白塔,xia'bai'ta
下半山,xia'ban'shan
下保,xia'bao
下堡,xia'bao
下保村,xia'bao'cun
下备,xia'bei
下北山,xia'bei'shan
下曹,xia'cao
下长冲,xia'chang'chong
下陈,xia'chen
下陈家,xia'chen'jia
下川,xia'chuan
下村,xia'cun
夏村,xia'cun
下大冲,xia'da'chong
下大湖,xia'da'hu
下大坪,xia'da'ping
下大兴,xia'da'xing
下店头,xia'dian'tou
下丁村,xia'ding'cun
下东川,xia'dong'chuan
下董村,xia'dong'cun
下东坑,xia'dong'keng
下东山,xia'dong'shan
夏渡,xia'du
夏渡初级中学,xia'du'chu'ji'zhong'xue
夏渡林场,xia'du'lin'chang
下独山,xia'du'shan
夏渡乡,xia'du'xiang
下畈,xia'fan
下凡村,xia'fan'cun
下范村,xia'fan'cun
下方边,xia'fang'bian
下方村,xia'fang'cun
下冯村,xia'feng'cun
下岗头,xia'gang'tou
下高村,xia'gao'cun
下高坑,xia'gao'keng
下古塘,xia'gu'tang
下管,xia'guan
霞光村,xia'guang'cun
下河,xia'he
下河北村,xia'he'bei'cun
下河村,xia'he'cun
下横岗,xia'heng'gang
下横山,xia'heng'shan
下横头,xia'heng'tou
下洪村,xia'hong'cun
下后冲,xia'hou'chong
下湖村,xia'hu'cun
下胡村,xia'hu'cun
下胡家,xia'hu'jia
下湖乡,xia'hu'xiang
下华山,xia'hua'shan
下黄村,xia'huang'cun
夏家,xia'jia
下家冲,xia'jia'chong
夏家冲,xia'jia'chong
夏家村,xia'jia'cun
下家弄,xia'jia'nong
夏家台,xia'jia'tai
夏家滩,xia'jia'tan
夏家湾,xia'jia'wan
夏家园,xia'jia'yuan
下间,xia'jian
霞间,xia'jian
下江村,xia'jiang'cun
下街头,xia'jie'tou
下金山,xia'jin'shan
下坎,xia'kan
下坑,xia'keng
下坑坞,xia'keng'wu
下涝,xia'lao
下李村,xia'li'cun
下里村,xia'li'cun
下李家村,xia'li'jia'cun
下梁村,xia'liang'cun
夏林村,xia'lin'cun
下炉,xia'lu
下罗村,xia'luo'cun
下麻,xia'ma
下马村,xia'ma'cun
下马墩,xia'ma'dun
下马坑,xia'ma'keng
下马岭,xia'ma'ling
下马山,xia'ma'shan
下马塘,xia'ma'tang
下脉冲,xia'mai'chong
下毛村,xia'mao'cun
下茅棚,xia'mao'peng
下梅岭,xia'mei'ling
下眉山,xia'mei'shan
下门,xia'men
下门村,xia'men'cun
下莫村,xia'mo'cun
下南坑,xia'nan'keng
下南山,xia'nan'shan
下牛村,xia'niu'cun
下潘村,xia'pan'cun
下棚,xia'peng
下彭村,xia'peng'cun
下桥,xia'qiao
夏桥,xia'qiao
夏桥村,xia'qiao'cun
下缺,xia'que
下阮村,xia'ruan'cun
下三里,xia'san'li
下山头,xia'shan'tou
下舍,xia'she
下升官,xia'sheng'guan
硖石,xia'shi
下施村,xia'shi'cun
下十里,xia'shi'li
下水村,xia'shui'cun
下水湾,xia'shui'wan
下水西,xia'shui'xi
下寺,xia'si
下四方,xia'si'fang
下寺前,xia'si'qian
下寺乡,xia'si'xiang
下宋村,xia'song'cun
下宋家,xia'song'jia
下塌,xia'ta
下塔,xia'ta
下塔里,xia'ta'li
下坦,xia'tan
下滩,xia'tan
下谈,xia'tan
霞潭,xia'tan
下谭村,xia'tan'cun
下塘,xia'tang
下汤村,xia'tang'cun
下唐山,xia'tang'shan
下塘坞,xia'tang'wu
下陶,xia'tao
下天门,xia'tian'men
下头村,xia'tou'cun
下团,xia'tuan
下洼村,xia'wa'cun
下湾,xia'wan
夏湾,xia'wan
下湾桥,xia'wan'qiao
下湾塘,xia'wan'tang
下王村,xia'wang'cun
下汪家,xia'wang'jia
下卫村,xia'wei'cun
下吴,xia'wu
下坞,xia'wu
下吴村,xia'wu'cun
下屋里,xia'wu'li
下西冲,xia'xi'chong
下溪村,xia'xi'cun
霞溪村,xia'xi'cun
下溪口,xia'xi'kou
下西山,xia'xi'shan
下西湾,xia'xi'wan
霞西镇,xia'xi'zhen
下巷,xia'xiang
霞乡村,xia'xiang'cun
下小鲁,xia'xiao'lu
下新塘,xia'xin'tang
下新庄,xia'xin'zhuang
下圩,xia'xu
下许,xia'xu
下徐村,xia'xu'cun
下许村,xia'xu'cun
下雪堂,xia'xue'tang
下严,xia'yan
下岩,xia'yan
下沿村,xia'yan'cun
下杨,xia'yang
下洋,xia'yang
下阳,xia'yang
下杨村,xia'yang'cun
下阳村,xia'yang'cun
下姚,xia'yao
下瑶,xia'yao
下窑,xia'yao
下姚村,xia'yao'cun
下叶,xia'ye
下叶村,xia'ye'cun
下怡,xia'yi
下俞村,xia'yu'cun
下源,xia'yuan
下袁,xia'yuan
下袁村,xia'yuan'cun
下月克,xia'yue'ke
下榨,xia'zha
下张村,xia'zhang'cun
下中保,xia'zhong'bao
下朱,xia'zhu
下朱村,xia'zhu'cun
下庄,xia'zhuang
霞庄,xia'zhuang
下庄头,xia'zhuang'tou
虾子沟,xia'zi'gou
仙川,xian'chuan
现代宾馆,xian'dai'bin'guan
先丰,xian'feng
先锋村,xian'feng'cun
仙峰山,xian'feng'shan
仙姑殿,xian'gu'dian
仙姑庙,xian'gu'miao
县环保局,xian'huan'bao'ju
先进村,xian'jin'cun
县林科所,xian'lin'ke'suo
县农场,xian'nong'chang
仙桥,xian'qiao
仙人洞,xian'ren'dong
仙人井,xian'ren'jing
仙人坑,xian'ren'keng
仙人桥,xian'ren'qiao
仙人山,xian'ren'shan
仙人石,xian'ren'shi
仙人塔,xian'ren'ta
先生湾,xian'sheng'wan
县司法局,xian'si'fa'ju
县文体局,xian'wen'ti'ju
仙霞村,xian'xia'cun
仙霞镇,xian'xia'zhen
县烟草专卖局,xian'yan'cao'zhuan'mai'ju
县医院,xian'yi'yuan
县园艺场,xian'yuan'yi'chang
县中医院,xian'zhong'yi'yuan
象鼻山,xiang'bi'shan
象鼻子,xiang'bi'zi
向冲,xiang'chong
项冲,xiang'chong
向川,xiang'chuan
祥川村,xiang'chuan'cun
向村,xiang'cun
祥村,xiang'cun
项村,xiang'cun
香店,xiang'dian
香格里拉,xiang'ge'li'la
向家冲,xiang'jia'chong
香菊,xiang'ju
巷口,xiang'kou
巷口桥村,xiang'kou'qiao'cun
巷口桥村委会,xiang'kou'qiao'cun'wei'hui
巷口桥加油站,xiang'kou'qiao'jia'you'zhan
祥里,xiang'li
祥里村,xiang'li'cun
祥林村,xiang'lin'cun
响铃,xiang'ling
香炉墩,xiang'lu'dun
香炉尖,xiang'lu'jian
香木堂,xiang'mu'tang
象山,xiang'shan
香山,xiang'shan
响山村,xiang'shan'cun
象山村,xiang'shan'cun
响水坑,xiang'shui'keng
响水塘,xiang'shui'tang
祥坞,xiang'wu
祥屋,xiang'wu
向阳村,xiang'yang'cun
向阳路口,xiang'yang'lu'kou
向阳卫生院,xiang'yang'wei'sheng'yuan
向阳镇,xiang'yang'zhen
祥元,xiang'yuan
祥云洞,xiang'yun'dong
祥云山,xiang'yun'shan
香竹园,xiang'zhu'yuan
小安山,xiao'an'shan
小凹,xiao'ao
小坝,xiao'ba
小柏村,xiao'bai'cun
小白地,xiao'bai'di
小百店,xiao'bai'dian
小坂,xiao'ban
小包村,xiao'bao'cun
肖北村,xiao'bei'cun
小北庄,xiao'bei'zhuang
小毕村,xiao'bi'cun
小蔡村,xiao'cai'cun
小曹,xiao'cao
小曹村,xiao'cao'cun
小场,xiao'chang
小长冲,xiao'chang'chong
小陈村,xiao'chen'cun
小陈家,xiao'chen'jia
小冲,xiao'chong
小冲村,xiao'chong'cun
小崔村,xiao'cui'cun
小村,xiao'cun
肖村,xiao'cun
萧村,xiao'cun
小店,xiao'dian
小丁冲,xiao'ding'chong
小丁村,xiao'ding'cun
小董村,xiao'dong'cun
小东山,xiao'dong'shan
小东坞,xiao'dong'wu
小东庄,xiao'dong'zhuang
小墩子,xiao'dun'zi
小畈,xiao'fan
小范村,xiao'fan'cun
小方超市,xiao'fang'chao'shi
小方村,xiao'fang'cun
小方山,xiao'fang'shan
小费村,xiao'fei'cun
小坟山,xiao'fen'shan
小冯村,xiao'feng'cun
小柑,xiao'gan
小甘村,xiao'gan'cun
小岗,xiao'gang
小岗村,xiao'gang'cun
小高村,xiao'gao'cun
小高岭,xiao'gao'ling
小高山,xiao'gao'shan
小戈村,xiao'ge'cun
小葛村,xiao'ge'cun
小耿村,xiao'geng'cun
小沟,xiao'gou
小谷村,xiao'gu'cun
小拐,xiao'guai
小管村,xiao'guan'cun
小郭村,xiao'guo'cun
小河浜,xiao'he'bang
小河冲,xiao'he'chong
小河村,xiao'he'cun
小河队,xiao'he'dui
小河沟,xiao'he'gou
小河坎,xiao'he'kan
小河口,xiao'he'kou
小河马,xiao'he'ma
小河山,xiao'he'shan
小河湾,xiao'he'wan
小河溪,xiao'he'xi
小洪村,xiao'hong'cun
小红庙,xiao'hong'miao
小侯村,xiao'hou'cun
小湖,xiao'hu
小胡村,xiao'hu'cun
小胡山,xiao'hu'shan
小黄村,xiao'huang'cun
小鸡头,xiao'ji'tou
肖家,xiao'jia
肖家坝,xiao'jia'ba
肖家冲,xiao'jia'chong
肖家岗,xiao'jia'gang
肖家山,xiao'jia'shan
肖家滩,xiao'jia'tan
肖家湾,xiao'jia'wan
小姜,xiao'jiang
小江村,xiao'jiang'cun
小街,xiao'jie
小金家,xiao'jin'jia
小金坑,xiao'jin'keng
小进口,xiao'jin'kou
小金山,xiao'jin'shan
小井里,xiao'jing'li
小精灵幼儿园,xiao'jing'ling'you'er'yuan
小九华,xiao'jiu'hua
小卡,xiao'ka
小康村,xiao'kang'cun
小坑,xiao'keng
小里,xiao'li
小李村,xiao'li'cun
小梁村,xiao'liang'cun
孝岭,xiao'ling
小岭,xiao'ling
小岭村,xiao'ling'cun
小岭岗,xiao'ling'gang
小岭脚,xiao'ling'jiao
小灵山,xiao'ling'shan
小岭上,xiao'ling'shang
小岭头,xiao'ling'tou
小岭下,xiao'ling'xia
小刘村,xiao'liu'cun
小龙岗,xiao'long'gang
小龙坑,xiao'long'keng
小龙山,xiao'long'shan
小路,xiao'lu
小陆村,xiao'lu'cun
小路口,xiao'lu'kou
小路桥,xiao'lu'qiao
小罗,xiao'luo
小麻村,xiao'ma'cun
小马湾,xiao'ma'wan
小蚂蚁,xiao'ma'yi
小麦冲,xiao'mai'chong
小麦坑,xiao'mai'keng
小梅村,xiao'mei'cun
小孟村,xiao'meng'cun
小蜜蜂幼儿园,xiao'mi'feng'you'er'yuan
小苗村,xiao'miao'cun
小南,xiao'nan
肖南村,xiao'nan'cun
小南岗,xiao'nan'gang
小南坑,xiao'nan'keng
小南庄,xiao'nan'zhuang
小宁村,xiao'ning'cun
小牛村,xiao'niu'cun
小牛山,xiao'niu'shan
小农场,xiao'nong'chang
小排,xiao'pai
小潘村,xiao'pan'cun
小坪,xiao'ping
小铺,xiao'pu
小桥,xiao'qiao
小桥头,xiao'qiao'tou
小琴村,xiao'qin'cun
小任村,xiao'ren'cun
小赛村,xiao'sai'cun
小山,xiao'shan
小山岗,xiao'shan'gang
小山头,xiao'shan'tou
小山坞,xiao'shan'wu
小邵村,xiao'shao'cun
小施,xiao'shi
小施家,xiao'shi'jia
小石坑,xiao'shi'keng
小石门,xiao'shi'men
小四家,xiao'si'jia
小四甲,xiao'si'jia
小塘,xiao'tang
小塘村,xiao'tang'cun
小汤村,xiao'tang'cun
小塘口,xiao'tang'kou
小头村,xiao'tou'cun
小洼,xiao'wa
小湾,xiao'wan
小汪村,xiao'wang'cun
小王村,xiao'wang'cun
小汪家村,xiao'wang'jia'cun
小围,xiao'wei
小圩,xiao'wei
小圩村,xiao'wei'cun
小魏村,xiao'wei'cun
小坞,xiao'wu
小吴村,xiao'wu'cun
小屋基,xiao'wu'ji
小坞口,xiao'wu'kou
小坞里,xiao'wu'li
小巫山,xiao'wu'shan
小溪村,xiao'xi'cun
小西卡,xiao'xi'ka
小西坑,xiao'xi'keng
小溪口,xiao'xi'kou
小溪里,xiao'xi'li
小溪林场,xiao'xi'lin'chang
小溪塔,xiao'xi'ta
小巷口,xiao'xiang'kou
小新安,xiao'xin'an
小新村,xiao'xin'cun
小邢村,xiao'xing'cun
小徐村,xiao'xu'cun
小圩埂,xiao'xu'geng
小严,xiao'yan
小杨村,xiao'yang'cun
小阳村,xiao'yang'cun
小羊皮,xiao'yang'pi
小阳山,xiao'yang'shan
小窑,xiao'yao
小姚村,xiao'yao'cun
小姚家,xiao'yao'jia
逍遥乡,xiao'yao'xiang
小叶村,xiao'ye'cun
小义,xiao'yi
小殷村,xiao'yin'cun
小应村,xiao'ying'cun
小余村,xiao'yu'cun
小园,xiao'yuan
小沅,xiao'yuan
小源,xiao'yuan
小元村,xiao'yuan'cun
小园村,xiao'yuan'cun
小源村,xiao'yuan'cun
小袁村,xiao'yuan'cun
小张村,xiao'zhang'cun
小章村,xiao'zhang'cun
小赵村,xiao'zhao'cun
小中村,xiao'zhong'cun
小周村,xiao'zhou'cun
小朱村,xiao'zhu'cun
小竹园,xiao'zhu'yuan
小庄,xiao'zhuang
谢村,xie'cun
谢家,xie'jia
谢家冲,xie'jia'chong
谢家村,xie'jia'cun
谢家地,xie'jia'di
谢家山,xie'jia'shan
谢家洼,xie'jia'wa
谢家湾,xie'jia'wan
谢家园,xie'jia'yuan
谢湾村,xie'wan'cun
谢园新村,xie'yuan'xin'cun
新安,xin'an
新庵,xin'an
新安村,xin'an'cun
新安铺,xin'an'pu
新安堂,xin'an'tang
新坝村,xin'ba'cun
新百商场,xin'bai'shang'chang
新保村,xin'bao'cun
新厂,xin'chang
新川,xin'chuan
新川村,xin'chuan'cun
新祠堂,xin'ci'tang
信村,xin'cun
新村,xin'cun
新村安,xin'cun'an
新达宾馆,xin'da'bin'guan
新店,xin'dian
新店村,xin'dian'cun
新店上,xin'dian'shang
新渡村,xin'du'cun
新段,xin'duan
新墩,xin'dun
新发村,xin'fa'cun
新法村,xin'fa'cun
新发加油站,xin'fa'jia'you'zhan
新发镇政府,xin'fa'zhen'zheng'fu
新坊,xin'fang
新房子,xin'fang'zi
新丰,xin'feng
新丰村,xin'feng'cun
新埂,xin'geng
新沟嘴,xin'gou'zui
信官,xin'guan
新光村,xin'guang'cun
新杭镇,xin'hang'zhen
新杭中学,xin'hang'zhong'xue
新河,xin'he
新合并,xin'he'bing
新和成,xin'he'cheng
新和成药业,xin'he'cheng'yao'ye
新河村,xin'he'cun
新禾村,xin'he'cun
新河桥,xin'he'qiao
新河镇,xin'he'zhen
新河中学,xin'he'zhong'xue
新华,xin'hua
新华超市,xin'hua'chao'shi
新华村,xin'hua'cun
新华大队,xin'hua'da'dui
新华大酒店,xin'hua'da'jiu'dian
新华林场,xin'hua'lin'chang
信家,xin'jia
新家河,xin'jia'he
新家庄,xin'jia'zhuang
新建,xin'jian
新建村,xin'jian'cun
新建队,xin'jian'dui
新街,xin'jie
新锦江大酒店,xin'jin'jiang'da'jiu'dian
新景村,xin'jing'cun
新坑,xin'keng
新联村,xin'lian'cun
新联小学,xin'lian'xiao'xue
新梁村,xin'liang'cun
新岭,xin'ling
新岭村,xin'ling'cun
新岭脚,xin'ling'jiao
新龙门客栈,xin'long'men'ke'zhan
新龙巷,xin'long'xiang
新路上,xin'lu'shang
新门口,xin'men'kou
新庙,xin'miao
新庙边,xin'miao'bian
新民,xin'min
新民村,xin'min'cun
新民圩,xin'min'xu
新农村,xin'nong'cun
新农队,xin'nong'dui
新桥,xin'qiao
新桥村,xin'qiao'cun
新桥头,xin'qiao'tou
新庆村,xin'qing'cun
新山,xin'shan
新社,xin'she
新时代宾馆,xin'shi'dai'bin'guan
新世纪家具城,xin'shi'ji'jia'ju'cheng
新水村,xin'shui'cun
新四队,xin'si'dui
新四军军部旧址,xin'si'jun'jun'bu'jiu'zhi
新苏机械厂,xin'su'ji'xie'chang
新塌,xin'ta
新台,xin'tai
新泰矿业,xin'tai'kuang'ye
新滩村,xin'tan'cun
新塘,xin'tang
新塘村,xin'tang'cun
新汤村,xin'tang'cun
新田,xin'tian
辛田,xin'tian
新田村,xin'tian'cun
新田大桥,xin'tian'da'qiao
新田街,xin'tian'jie
新田镇,xin'tian'zhen
新田中学,xin'tian'zhong'xue
新亭,xin'ting
新湾,xin'wan
新王村,xin'wang'cun
新屋,xin'wu
新屋村,xin'wu'cun
新屋地,xin'wu'di
新屋底,xin'wu'di
新五队,xin'wu'dui
新屋畈,xin'wu'fan
新屋基,xin'wu'ji
新屋里,xin'wu'li
新屋下,xin'wu'xia
新屋下村,xin'wu'xia'cun
新溪村,xin'xi'cun
新兴村,xin'xing'cun
新雅大酒店,xin'ya'da'jiu'dian
新一家超市,xin'yi'jia'chao'shi
新友,xin'you
新元,xin'yuan
新元村,xin'yuan'cun
新园村,xin'yuan'cun
鑫源矿业,xin'yuan'kuang'ye
鑫源石油,xin'yuan'shi'you
新庄,xin'zhuang
新庄村,xin'zhuang'cun
新庄头,xin'zhuang'tou
兴安村,xing'an'cun
星辰宾馆,xing'chen'bin'guan
邢村,xing'cun
兴达彩印,xing'da'cai'yin
兴达米业,xing'da'mi'ye
兴二,xing'er
幸福村,xing'fu'cun
幸福大桥,xing'fu'da'qiao
幸福派出所,xing'fu'pai'chu'suo
幸福水库,xing'fu'shui'ku
幸福卫生院,xing'fu'wei'sheng'yuan
幸福乡,xing'fu'xiang
幸福乡政府,xing'fu'xiang'zheng'fu
幸福院,xing'fu'yuan
幸福中心小学,xing'fu'zhong'xin'xiao'xue
幸福中学,xing'fu'zhong'xue
杏花村,xing'hua'cun
星火村,xing'huo'cun
邢家,xing'jia
邢家湾,xing'jia'wan
杏林药店,xing'lin'yao'dian
星岭,xing'ling
兴隆村,xing'long'cun
兴隆街,xing'long'jie
兴隆路路口,xing'long'lu'lu'kou
兴隆乡,xing'long'xiang
兴隆信用社,xing'long'xin'yong'she
兴隆中心小学,xing'long'zhong'xin'xiao'xue
兴山,xing'shan
星潭村,xing'tan'cun
兴旺村,xing'wang'cun
兴一,xing'yi
熊家冲,xiong'jia'chong
熊家棚,xiong'jia'peng
熊家湾,xiong'jia'wan
雄路村,xiong'lu'cun
秀村,xiu'cun
秀里村,xiu'li'cun
秀水村,xiu'shui'cun
许坝,xu'ba
徐卜,xu'bu
圩村,xu'cun
徐村,xu'cun
许村,xu'cun
许村桥,xu'cun'qiao
徐大村,xu'da'cun
徐墩,xu'dun
许高村,xu'gao'cun
圩埂,xu'geng
圩拐,xu'guai
徐家,xu'jia
许家,xu'jia
徐家凹,xu'jia'ao
徐家边,xu'jia'bian
徐家槽,xu'jia'cao
徐家厂,xu'jia'chang
徐家冲,xu'jia'chong
许家冲,xu'jia'chong
徐家村,xu'jia'cun
许家村,xu'jia'cun
徐家大湾,xu'jia'da'wan
许家畈,xu'jia'fan
许家坟,xu'jia'fen
许家咀,xu'jia'ju
许家里,xu'jia'li
徐家岭,xu'jia'ling
许家岭,xu'jia'ling
徐家门,xu'jia'men
徐家棚,xu'jia'peng
徐家坡,xu'jia'po
徐家山,xu'jia'shan
徐家树,xu'jia'shu
徐家坦,xu'jia'tan
徐家湾,xu'jia'wan
许家湾,xu'jia'wan
徐家坞,xu'jia'wu
徐家窑,xu'jia'yao
许家嘴,xu'jia'zui
徐岭,xu'ling
畜牧场,xu'mu'chang
圩南,xu'nan
徐桥,xu'qiao
许湾,xu'wan
徐坞,xu'wu
徐小村,xu'xiao'cun
徐庄,xu'zhuang
许庄,xu'zhuang
宣城宾馆,xuan'cheng'bin'guan
宣城二中,xuan'cheng'er'zhong
宣城广电,xuan'cheng'guang'dian
宣城街,xuan'cheng'jie
宣城日报社,xuan'cheng'ri'bao'she
宣城市,xuan'cheng'shi
宣城市场,xuan'cheng'shi'chang
宣城市第八中学,xuan'cheng'shi'di'ba'zhong'xue
宣城市第二中学,xuan'cheng'shi'di'er'zhong'xue
宣城市第四小学,xuan'cheng'shi'di'si'xiao'xue
宣城市公安局,xuan'cheng'shi'gong'an'ju
宣城市工商局,xuan'cheng'shi'gong'shang'ju
宣城市广电局,xuan'cheng'shi'guang'dian'ju
宣城市检察院,xuan'cheng'shi'jian'cha'yuan
宣城市建委,xuan'cheng'shi'jian'wei
宣城市教育局,xuan'cheng'shi'jiao'yu'ju
宣城市民政局,xuan'cheng'shi'min'zheng'ju
宣城市气象局,xuan'cheng'shi'qi'xiang'ju
宣城市人大,xuan'cheng'shi'ren'da
宣城市人事局,xuan'cheng'shi'ren'shi'ju
宣城市体育局,xuan'cheng'shi'ti'yu'ju
宣城市委,xuan'cheng'shi'wei
宣城市委党校,xuan'cheng'shi'wei'dang'xiao
宣城市政府,xuan'cheng'shi'zheng'fu
宣城四中,xuan'cheng'si'zhong
宣城站,xuan'cheng'zhan
宣城中学,xuan'cheng'zhong'xue
宣港路口,xuan'gang'lu'kou
宣酒厂,xuan'jiu'chang
宣州经济开发区北区,xuan'zhou'jing'ji'kai'fa'qu'bei'qu
宣州区,xuan'zhou'qu
宣州市场,xuan'zhou'shi'chang
宣州市场北门,xuan'zhou'shi'chang'bei'men
宣州市场东门,xuan'zhou'shi'chang'dong'men
薛村,xue'cun
薛家村,xue'jia'cun
学坎,xue'kan
雪里,xue'li
雪梨山,xue'li'shan
雪亮眼镜,xue'liang'yan'jing
雪岭,xue'ling
学堂村,xue'tang'cun
学屋里,xue'wu'li
学园村,xue'yuan'cun
学院里,xue'yuan'li
雪中飞,xue'zhong'fei
荀村,xun'cun
荀家,xun'jia
雅芳,ya'fang
雅戈尔,ya'ge'er
丫吉山,ya'ji'shan
鸭龙,ya'long
鸭录,ya'lu
鸦鹊岭,ya'que'ling
鸦雀山,ya'que'shan
鸦雀窝,ya'que'wo
鸦山,ya'shan
亚溪口,ya'xi'kou
亚夏集团,ya'xia'ji'tuan
亚夏驾校,ya'xia'jia'xiao
崖子,ya'zi
鸭子坑,ya'zi'keng
堰坝,yan'ba
雁翅村,yan'chi'cun
雁翅乡,yan'chi'xiang
雁翅中学,yan'chi'zhong'xue
堰冲,yan'chong
晏冲,yan'chong
燕冲,yan'chong
严村,yan'cun
晏村,yan'cun
烟村,yan'cun
鄢村,yan'cun
雁墩,yan'dun
晏公殿,yan'gong'dian
晏公镇,yan'gong'zhen
沿河村,yan'he'cun
沿湖村,yan'hu'cun
严家,yan'jia
晏家,yan'jia
晏家冲,yan'jia'chong
严家祠堂,yan'jia'ci'tang
严家村,yan'jia'cun
严家岗,yan'jia'gang
严家湾,yan'jia'wan
眼科医院,yan'ke'yi'yuan
沿坑,yan'keng
眼坑,yan'keng
岩山,yan'shan
沿山,yan'shan
岩山村,yan'shan'cun
岩上,yan'shang
燕上,yan'shang
岩潭村,yan'tan'cun
堰塘冲,yan'tang'chong
燕塘村,yan'tang'cun
严湾,yan'wan
堰湾,yan'wan
晏湾,yan'wan
阎王鼻子,yan'wang'bi'zi
燕窝村,yan'wo'cun
燕窝里,yan'wo'li
岩下,yan'xia
燕形,yan'xing
燕子冲,yan'zi'chong
燕子洞,yan'zi'dong
燕子岭,yan'zi'ling
燕子坪,yan'zi'ping
燕子山,yan'zi'shan
燕子窝,yan'zi'wo
阳边,yang'bian
杨波村,yang'bo'cun
杨冲,yang'chong
羊冲,yang'chong
杨冲村,yang'chong'cun
杨冲小学,yang'chong'xiao'xue
杨川,yang'chuan
洋川村,yang'chuan'cun
洋船屋,yang'chuan'wu
阳春堂,yang'chun'tang
杨村,yang'cun
阳村,yang'cun
杨村口,yang'cun'kou
杨村水库,yang'cun'shui'ku
杨村头,yang'cun'tou
杨村湾,yang'cun'wan
阳岱山,yang'dai'shan
杨登科,yang'deng'ke
杨地,yang'di
杨墩,yang'dun
杨干,yang'gan
杨杆乡,yang'gan'xiang
杨高山,yang'gao'shan
杨公村,yang'gong'cun
杨公岭,yang'gong'ling
杨公庙,yang'gong'miao
杨公桥,yang'gong'qiao
洋沟,yang'gou
阳光保健,yang'guang'bao'jian
阳光村,yang'guang'cun
阳光大药房,yang'guang'da'yao'fang
阳光广场,yang'guang'guang'chang
阳光沐浴,yang'guang'mu'yu
阳光食府,yang'guang'shi'fu
阳光小区,yang'guang'xiao'qu
杨郭村,yang'guo'cun
阳和岭,yang'he'ling
杨家,yang'jia
杨家边,yang'jia'bian
杨家冲,yang'jia'chong
杨家祠,yang'jia'ci
杨家村,yang'jia'cun
杨家垱,yang'jia'dang
杨家地,yang'jia'di
杨家店,yang'jia'dian
杨家墩,yang'jia'dun
杨家畈,yang'jia'fan
杨家岗,yang'jia'gang
杨家河,yang'jia'he
杨家岭,yang'jia'ling
杨家门,yang'jia'men
杨家坪,yang'jia'ping
杨家桥,yang'jia'qiao
杨家山,yang'jia'shan
杨家山村,yang'jia'shan'cun
杨家台,yang'jia'tai
杨家塘,yang'jia'tang
杨家外,yang'jia'wai
杨家湾,yang'jia'wan
杨家坞,yang'jia'wu
杨家院,yang'jia'yuan
杨家庄,yang'jia'zhuang
杨家嘴,yang'jia'zui
阳江村,yang'jiang'cun
阳江港湾,yang'jiang'gang'wan
羊角冲,yang'jiao'chong
羊角尖,yang'jiao'jian
羊角山,yang'jiao'shan
羊角庄,yang'jiao'zhuang
杨咀村,yang'ju'cun
杨柯,yang'ke
杨坑,yang'keng
阳坑,yang'keng
杨坑口,yang'keng'kou
洋口村,yang'kou'cun
样里,yang'li
杨林,yang'lin
杨林根,yang'lin'gen
杨林乡,yang'lin'xiang
阳岭,yang'ling
杨岭村,yang'ling'cun
杨岭脚,yang'ling'jiao
杨柳冲,yang'liu'chong
杨柳初中,yang'liu'chu'zhong
杨柳村,yang'liu'cun
杨柳高级中学,yang'liu'gao'ji'zhong'xue
杨柳坑,yang'liu'keng
杨柳山,yang'liu'shan
杨柳西,yang'liu'xi
杨柳镇,yang'liu'zhen
杨柳中心小学,yang'liu'zhong'xin'xiao'xue
杨垄,yang'long
羊毛坞,yang'mao'wu
杨梅冲,yang'mei'chong
杨梅山,yang'mei'shan
杨木干,yang'mu'gan
阳青山,yang'qing'shan
杨仁冲,yang'ren'chong
阳日山,yang'ri'shan
杨山,yang'shan
样山,yang'shan
洋山,yang'shan
羊山,yang'shan
阳山,yang'shan
阳山边,yang'shan'bian
杨山村,yang'shan'cun
阳山村,yang'shan'cun
杨山头,yang'shan'tou
羊山头,yang'shan'tou
羊山湾,yang'shan'wan
洋山下,yang'shan'xia
杨树坝,yang'shu'ba
杨树冲,yang'shu'chong
杨墅村,yang'shu'cun
杨树村,yang'shu'cun
杨树底,yang'shu'di
杨树根,yang'shu'gen
杨树棵,yang'shu'ke
杨树坑,yang'shu'keng
杨树林,yang'shu'lin
杨树岭,yang'shu'ling
杨树龙,yang'shu'long
杨树桥,yang'shu'qiao
杨树塘,yang'shu'tang
杨树田,yang'shu'tian
杨树湾,yang'shu'wan
杨树坞,yang'shu'wu
杨树庄,yang'shu'zhuang
杨泗,yang'si
杨泗村,yang'si'cun
杨泗港,yang'si'gang
杨泗乡,yang'si'xiang
杨滩,yang'tan
杨滩村,yang'tan'cun
杨滩乡,yang'tan'xiang
杨桃坑,yang'tao'keng
杨桃岭,yang'tao'ling
洋田,yang'tian
