阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
迷理,mi'li
弥戾车,mi'li'che
密林山部,mi'lin'shan'bu
米岭,mi'ling
秘密,mi'mi
秘密藏,mi'mi'cang
秘密乘,mi'mi'cheng
秘密号,mi'mi'hao
祕密集会怛特罗,mi'mi'ji'hui'da'te'luo
秘密教,mi'mi'jiao
秘密戒,mi'mi'jie
秘密经,mi'mi'jing
秘密咒,mi'mi'zhou
秘密宗,mi'mi'zong
秘魔岩,mi'mo'yan
米那巴,mi'na'ba
弥那波,mi'na'bo
迷情,mi'qing
弥沙塞部和酰五分律,mi'sha'sai'bu'he'xian'wu'fen'lv
迷事,mi'shi
弥授,mi'shou
弥梯罗城,mi'ti'luo'cheng
弥陀,mi'tuo
弥陀本愿,mi'tuo'ben'yuan
弥陀名号,mi'tuo'ming'hao
弥陀名愿,mi'tuo'ming'yuan
弥陀三部,mi'tuo'san'bu
弥陀三圣,mi'tuo'san'sheng
弥陀三尊,mi'tuo'san'zun
弥陀寺,mi'tuo'si
弥陀天堂,mi'tuo'tian'tang
迷妄,mi'wang
迷悟,mi'wu
迷悟不二,mi'wu'bu'er
迷悟一如,mi'wu'yi'ru
迷悟因果,mi'wu'yin'guo
米襄阳,mi'xiang'yang
迷信,mi'xin
密行,mi'xing
密严净土,mi'yan'jing'tu
秘要,mi'yao
密印,mi'yin
秘印,mi'yin
密语,mi'yu
密云圆悟禅师,mi'yun'yuan'wu'chan'shi
米则玛,mi'ze'ma
弥遮迦,mi'zhe'jia
迷执,mi'zhi
密咒,mi'zhou
密宗,mi'zong
密宗道次第广论,mi'zong'dao'ci'di'guang'lun
密宗要决钞,mi'zong'yao'jue'chao
缅甸佛教,mian'dian'fo'jiao
免丁钱,mian'ding'qian
面山瑞芳,mian'shan'rui'fang
面上污秽,mian'shang'wu'hui
妙参法师,miao'can'fa'shi
庙产兴学,miao'chan'xing'xue
妙超,miao'chao
妙德,miao'de
妙灯法师,miao'deng'fa'shi
妙典,miao'dian
妙恩,miao'en
妙法,miao'fa
妙法藏,miao'fa'cang
妙法宫,miao'fa'gong
妙法华寺,miao'fa'hua'si
妙法莲华,miao'fa'lian'hua
妙法莲华经,miao'fa'lian'hua'jing
妙法轮,miao'fa'lun
妙法人,miao'fa'ren
妙法寺,miao'fa'si
妙法院,miao'fa'yuan
妙峰法师,miao'feng'fa'shi
妙峰善禅师,miao'feng'shan'chan'shi
妙高禅师,miao'gao'chan'shi
妙高山,miao'gao'shan
妙观,miao'guan
妙观察智,miao'guan'cha'zhi
妙光,miao'guang
妙果,miao'guo
妙果法师,miao'guo'fa'shi
妙好人传,miao'hao'ren'chuan
妙慧,miao'hui
妙吉祥,miao'ji'xiang
妙吉祥友,miao'ji'xiang'you
妙吉祥智,miao'ji'xiang'zhi
妙见菩萨,miao'jian'pu'sa
妙戒,miao'jie
妙境法师,miao'jing'fa'shi
妙觉,miao'jue
妙觉地,miao'jue'di
妙抉法师,miao'jue'fa'shi
妙堪禅师,miao'kan'chan'shi
妙空,miao'kong
妙空智讷禅师,miao'kong'zhi'ne'chan'shi
妙快,miao'kuai
妙乐,miao'le
妙理,miao'li
妙莲,miao'lian
妙莲华,miao'lian'hua
妙莲老和尚,miao'lian'lao'he'shang
妙莲寺,miao'lian'si
妙满寺,miao'man'si
妙门,miao'men
妙明,miao'ming
妙葩,miao'pa
妙普,miao'pu
妙钦法师,miao'qin'fa'shi
妙清,miao'qing
妙然,miao'ran
妙色,miao'se
妙善法师,miao'shan'fa'shi
妙声,miao'sheng
妙生,miao'sheng
妙树斋姑,miao'shu'zhai'gu
妙土,miao'tu
妙文,miao'wen
妙文讲主,miao'wen'jiang'zhu
妙喜老师,miao'xi'lao'shi
妙喜世界,miao'xi'shi'jie
妙喜足天,miao'xi'zu'tian
妙显寺,miao'xian'si
妙相,miao'xiang
妙祥,miao'xiang
妙心,miao'xin
妙心寺,miao'xin'si
妙心寺派,miao'xin'si'pai
妙严寺,miao'yan'si
妙祎,miao'yi
妙音,miao'yin
妙音大士,miao'yin'da'shi
妙音念佛堂,miao'yin'nian'fo'tang
妙音菩萨,miao'yin'pu'sa
妙音天,miao'yin'tian
妙音天女心咒,miao'yin'tian'nv'xin'zhou
妙音乐天,miao'yin'yue'tian
妙应寺,miao'ying'si
妙有,miao'you
妙有禅师,miao'you'chan'shi
妙有真空,miao'you'zhen'kong
妙源,miao'yuan
妙云,miao'yun
妙云集,miao'yun'ji
妙云兰若,miao'yun'lan're
妙湛法师,miao'zhan'fa'shi
妙智,miao'zhi
妙智明瑄二师,miao'zhi'ming'xuan'er'shi
妙总,miao'zong
妙总禅师,miao'zong'chan'shi
灭道,mie'dao
灭谛,mie'di
灭定,mie'ding
灭度,mie'du
灭法,mie'fa
灭法忍,mie'fa'ren
灭法智,mie'fa'zhi
灭法智忍,mie'fa'zhi'ren
灭后,mie'hou
灭尽定,mie'jin'ding
灭尽妙离,mie'jin'miao'li
灭尽三昧,mie'jin'san'mei
灭类忍,mie'lei'ren
灭类智,mie'lei'zhi
灭类智忍,mie'lei'zhi'ren
灭理,mie'li
灭受想定,mie'shou'xiang'ding
灭智,mie'zhi
旻禅师,min'chan'shi
旻法师,min'fa'shi
民国本泉,min'guo'ben'quan
民国曹宜人,min'guo'cao'yi'ren
民国曹云荪,min'guo'cao'yun'sun
民国曾氏,min'guo'ceng'shi
民国查童女,min'guo'cha'tong'nv
民国柴祖尧,min'guo'chai'zu'yao
民国常慧,min'guo'chang'hui
民国长龄,min'guo'chang'ling
民国陈德,min'guo'chen'de
民国陈镜潭,min'guo'chen'jing'tan
民国陈母,min'guo'chen'mu
民国陈琴轩,min'guo'chen'qin'xuan
民国陈氏,min'guo'chen'shi
民国陈性良,min'guo'chen'xing'liang
民国陈益卿,min'guo'chen'yi'qing
民国陈贞女,min'guo'chen'zhen'nv
民国陈治,min'guo'chen'zhi
民国程母,min'guo'cheng'mu
民国程蓉孙,min'guo'cheng'rong'sun
民国程氏,min'guo'cheng'shi
民国澄松,min'guo'cheng'song
民国持心,min'guo'chi'xin
民国传性,min'guo'chuan'xing
民国崔母,min'guo'cui'mu
民国大悟,min'guo'da'wu
民国单德尊,min'guo'dan'de'zun
民国德堂,min'guo'de'tang
民国德智,min'guo'de'zhi
民国邓女士,min'guo'deng'nv'shi
民国丁菉馨,min'guo'ding'lu'xin
民国窦母,min'guo'dou'mu
民国二节妇,min'guo'er'jie'fu
民国范氏,min'guo'fan'shi
民国方海生,min'guo'fang'hai'sheng
民国冯日南,min'guo'feng'ri'nan
民国冯氏,min'guo'feng'shi
民国冯宜人,min'guo'feng'yi'ren
民国佛乘,min'guo'fo'cheng
民国葛夫人,min'guo'ge'fu'ren
民国顾氏,min'guo'gu'shi
民国古虚,min'guo'gu'xu
民国果仁,min'guo'guo'ren
民国贺国昌,min'guo'he'guo'chang
民国何王氏,min'guo'he'wang'shi
民国宏源,min'guo'hong'yuan
民国黄氏,min'guo'huang'shi
民国江庵南,min'guo'jiang'an'nan
民国江邦济,min'guo'jiang'bang'ji
民国江母,min'guo'jiang'mu
民国江任铨,min'guo'jiang'ren'quan
民国蒋氏,min'guo'jiang'shi
民国焦女士,min'guo'jiao'nv'shi
民国戒然,min'guo'jie'ran
民国戒心,min'guo'jie'xin
民国今彩,min'guo'jin'cai
民国金荣轩,min'guo'jin'rong'xuan
民国晋贞女,min'guo'jin'zhen'nv
民国金浊,min'guo'jin'zhuo
民国静亮,min'guo'jing'liang
民国觉照,min'guo'jue'zhao
民国空三,min'guo'kong'san
民国赖德祥,min'guo'lai'de'xiang
民国赖祥麟,min'guo'lai'xiang'lin
民国了定,min'guo'le'ding
民国乐妇,min'guo'le'fu
民国雷太夫人,min'guo'lei'tai'fu'ren
民国李媪,min'guo'li'ao
民国李夫人,min'guo'li'fu'ren
民国李国泉,min'guo'li'guo'quan
民国李荩臣,min'guo'li'jin'chen
民国李母,min'guo'li'mu
民国李四姑,min'guo'li'si'gu
民国李幼澄,min'guo'li'you'cheng
民国李贞女,min'guo'li'zhen'nv
民国莲贞,min'guo'lian'zhen
民国林夫人,min'guo'lin'fu'ren
民国林鸿猷,min'guo'lin'hong'you
民国林氏,min'guo'lin'shi
民国柳步瀛,min'guo'liu'bu'ying
民国刘春才,min'guo'liu'chun'cai
民国刘二姑,min'guo'liu'er'gu
民国刘翰廷,min'guo'liu'han'ting
民国刘开难,min'guo'liu'kai'nan
民国刘氏,min'guo'liu'shi
民国娄氏,min'guo'lou'shi
民国陆鸿逵,min'guo'lu'hong'kui
民国陆贞女,min'guo'lu'zhen'nv
民国罗禹曾,min'guo'luo'yu'ceng
民国毛母,min'guo'mao'mu
民国明果,min'guo'ming'guo
民国某校书,min'guo'mou'xiao'shu
民国尼德成,min'guo'ni'de'cheng
民国尼能开,min'guo'ni'neng'kai
民国念佛僧,min'guo'nian'fo'seng
民国欧阳安人,min'guo'ou'yang'an'ren
民国欧阳柱,min'guo'ou'yang'zhu
民国潘太夫人,min'guo'pan'tai'fu'ren
民国潘贞桂,min'guo'pan'zhen'gui
民国贫妇,min'guo'pin'fu
民国钱母,min'guo'qian'mu
民国饶氏,min'guo'rao'shi
民国任恭人,min'guo'ren'gong'ren
民国任老,min'guo'ren'lao
民国如觉,min'guo'ru'jue
民国如智,min'guo'ru'zhi
民国桑氏女,min'guo'sang'shi'nv
民国沙元炳,min'guo'sha'yuan'bing
民国绍英,min'guo'shao'ying
民国沈葆三妻,min'guo'shen'bao'san'qi
民国沈荷生,min'guo'shen'he'sheng
民国沈婆,min'guo'shen'po
民国沈善长,min'guo'shen'shan'zhang
民国沈氏,min'guo'shen'shi
民国沈同文,min'guo'shen'tong'wen
民国沈筱荃,min'guo'shen'xiao'quan
民国圣道,min'guo'sheng'dao
民国省元,min'guo'sheng'yuan
民国孙克绳,min'guo'sun'ke'sheng
民国汤居士,min'guo'tang'ju'shi
民国唐氏,min'guo'tang'shi
民国田氏,min'guo'tian'shi
民国童养正,min'guo'tong'yang'zheng
民国王逢源,min'guo'wang'feng'yuan
民国汪夫人,min'guo'wang'fu'ren
民国王桂祥,min'guo'wang'gui'xiang
民国王景栴,min'guo'wang'jing'zhan
民国王母,min'guo'wang'mu
民国王婆,min'guo'wang'po
民国汪氏,min'guo'wang'shi
民国王氏,min'guo'wang'shi
民国王燕济,min'guo'wang'yan'ji
民国王贻善,min'guo'wang'yi'shan
民国吴志福,min'guo'wu'zhi'fu
民国吴钟镕,min'guo'wu'zhong'rong
民国香亭,min'guo'xiang'ting
民国小王,min'guo'xiao'wang
民国萧俞氏,min'guo'xiao'yu'shi
民国徐夫人,min'guo'xu'fu'ren
民国徐雷,min'guo'xu'lei
民国徐母,min'guo'xu'mu
民国杨莲航,min'guo'yang'lian'hang
民国杨母,min'guo'yang'mu
民国姚夫人,min'guo'yao'fu'ren
民国叶久诚,min'guo'ye'jiu'cheng
民国余氏,min'guo'yu'shi
民国郁贞女,min'guo'yu'zhen'nv
民国鱼贞女,min'guo'yu'zhen'nv
民国袁保治,min'guo'yuan'bao'zhi
民国岳泰元,min'guo'yue'tai'yuan
民国张媪,min'guo'zhang'ao
民国张炳桢,min'guo'zhang'bing'zhen
民国张夫人,min'guo'zhang'fu'ren
民国张荣深,min'guo'zhang'rong'shen
民国张文甫,min'guo'zhang'wen'fu
民国张珍午,min'guo'zhang'zhen'wu
民国赵可,min'guo'zhao'ke
民国赵尊仁,min'guo'zhao'zun'ren
民国郑伯仪,min'guo'zheng'bo'yi
民国正诚,min'guo'zheng'cheng
民国钟子良,min'guo'zhong'zi'liang
民国周明谦,min'guo'zhou'ming'qian
民国周乃勋,min'guo'zhou'nai'xun
民国周氏,min'guo'zhou'shi
民国周廷弼,min'guo'zhou'ting'bi
民国朱节母,min'guo'zhu'jie'mu
民国朱母,min'guo'zhu'mu
民国朱少章,min'guo'zhu'shao'zhang
民国朱氏,min'guo'zhu'shi
民国朱烜奎,min'guo'zhu'xuan'kui
民国朱兆法,min'guo'zhu'zhao'fa
民国宗律,min'guo'zong'lv
愍生法师,min'sheng'fa'shi
敏智法师,min'zhi'fa'shi
明庵荣西,ming'an'rong'xi
明白洪禅师,ming'bai'hong'chan'shi
明白鹦鹉,ming'bai'ying'wu
明板大藏经,ming'ban'da'zang'jing
冥报记,ming'bao'ji
明宝珠,ming'bao'zhu
明鲍宗肇,ming'bao'zong'zhao
明本,ming'ben
明本禅师,ming'ben'chan'shi
明本明,ming'ben'ming
明辩,ming'bian
明辩安,ming'bian'an
明蔡承植,ming'cai'cheng'zhi
明璨,ming'can
明彻,ming'che
明琛,ming'chen
明陈道民,ming'chen'dao'min
明陈瓒,ming'chen'zan
明陈至善,ming'chen'zhi'shan
明乘,ming'cheng
明程见山,ming'cheng'jian'shan
明成静,ming'cheng'jing
明成祖,ming'cheng'zu
明崇安东林寺祖庭禅师,ming'chong'an'dong'lin'si'zu'ting'chan'shi
明处,ming'chu
明传灯,ming'chuan'deng
明达,ming'da
明大禅,ming'da'chan
明大云,ming'da'yun
明代佛教,ming'dai'fo'jiao
明代四大高僧,ming'dai'si'da'gao'seng
明诞,ming'dan
明导,ming'dao
鸣道集说,ming'dao'ji'shuo
名德,ming'de
明得,ming'de
明德禅师,ming'de'chan'shi
明德清,ming'de'qing
明得萨埵,ming'de'sa'duo
明地,ming'di
明颠,ming'dian
明度,ming'du
明杜居士,ming'du'ju'shi
明法祥,ming'fa'xiang
明梵琦,ming'fan'qi
明方氏,ming'fang'shi
明妃,ming'fei
明费氏,ming'fei'shi
明芬,ming'fen
冥府,ming'fu
明复,ming'fu
明感,ming'gan
明戈以安,ming'ge'yi'an
命根,ming'gen
明恭,ming'gong
明古松,ming'gu'song
明顾源,ming'gu'yuan
明观法师,ming'guan'fa'shi
明光,ming'guang
明广觉,ming'guang'jue
明光抹山寺,ming'guang'mo'shan'si
明广制,ming'guang'zhi
明郭大林,ming'guo'da'lin
明海宝,ming'hai'bao
明郝熙载,ming'hao'xi'zai
明护,ming'hu
明华居士,ming'hua'ju'shi
明黄承惠,ming'huang'cheng'hui
明慧,ming'hui
明慧日,ming'hui'ri
明鸡,ming'ji
明极楚俊,ming'ji'chu'jun
明寂光,ming'ji'guang
冥加,ming'jia
明建安翰林待诏沈先生士荣,ming'jian'an'han'lin'dai'zhao'shen'xian'sheng'shi'rong
明建阳德应庵主,ming'jian'yang'de'ying'an'zhu
明建阳董岩庵云阳德和禅师,ming'jian'yang'dong'yan'an'yun'yang'de'he'chan'shi
明建阳董岩一庵圆长上座,ming'jian'yang'dong'yan'yi'an'yuan'zhang'shang'zuo
明建阳虎井庵古朴德智禅师,ming'jian'yang'hu'jing'an'gu'pu'de'zhi'chan'shi
明建阳豫斋赵居士观本,ming'jian'yang'yu'zhai'zhao'ju'shi'guan'ben
明建阳震南傅先生国珍,ming'jian'yang'zhen'nan'fu'xian'sheng'guo'zhen
明觉,ming'jiao
明教禅师嵩公,ming'jiao'chan'shi'song'gong
明觉禅师语录,ming'jiao'chan'shi'yu'lu
明教大师契嵩,ming'jiao'da'shi'qi'song
明教契嵩禅师,ming'jiao'qi'song'chan'shi
明教嵩禅师,ming'jiao'song'chan'shi
冥界,ming'jie
明解,ming'jie
明金童庙僧,ming'jin'tong'miao'seng
明净,ming'jing
明景隆,ming'jing'long
明净寺,ming'jing'si
名句文身,ming'ju'wen'shen
明浚,ming'jun
明开法师,ming'kai'fa'shi
明可授,ming'ke'shou
明旷,ming'kuang
明朗,ming'lang
明李氏,ming'li'shi
明令人,ming'ling'ren
明刘通志,ming'liu'tong'zhi
明龙,ming'long
明龙禅师,ming'long'chan'shi
明卢氏,ming'lu'shi
明妙法师,ming'miao'fa'shi
明妙叶,ming'miao'ye
命命鸟,ming'ming'niao
明明玉,ming'ming'yu
明明证,ming'ming'zheng
明那耶夫,ming'na'ye'fu
明瓯宁斗峰山大阐慧通禅师,ming'ou'ning'dou'feng'shan'da'chan'hui'tong'chan'shi
明瓯宁斗峰山古音净琴禅师,ming'ou'ning'dou'feng'shan'gu'yin'jing'qin'chan'shi
明瓯宁斗峰山天真道觉禅师,ming'ou'ning'dou'feng'shan'tian'zhen'dao'jue'chan'shi
明瓯宁发吾张居士,ming'ou'ning'fa'wu'zhang'ju'shi
明潘氏,ming'pan'shi
明普智,ming'pu'zhi
明仁孝徐皇后,ming'ren'xiao'xu'huang'hou
命如风中灯,ming'ru'feng'zhong'deng
明如清,ming'ru'qing
明如荣,ming'ru'rong
名色,ming'se
明色仁波切,ming'se'ren'bo'qie
名僧传,ming'seng'chuan
明僧绍,ming'seng'shao
明僧绍居士,ming'seng'shao'ju'shi
明赡,ming'shan
茗山法师,ming'shan'fa'shi
明沈咸,ming'shen'xian
明生法师,ming'sheng'fa'shi
冥使,ming'shi
明室道人本明,ming'shi'dao'ren'ben'ming
明寿宁虎皮庵金汉道人,ming'shou'ning'hu'pi'an'jin'han'dao'ren
名数,ming'shu
明舜,ming'shun
明叟昌禅师,ming'sou'chang'chan'shi
明孙叔子,ming'sun'shu'zi
明太祖,ming'tai'zu
明唐时,ming'tang'shi
明唐廷任,ming'tang'ting'ren
冥通,ming'tong
冥途,ming'tu
明脱,ming'tuo
明王,ming'wang
明王醇,ming'wang'chun
名闻利养,ming'wen'li'yang
明闻启初,ming'wen'qi'chu
明吴大恩,ming'wu'da'en
明吴继勋,ming'wu'ji'xun
明吴浇烛,ming'wu'jiao'zhu
明吴鸣珙,ming'wu'ming'gong
明吴氏女,ming'wu'shi'nv
明吴瞻楼,ming'wu'zhan'lou
茗溪,ming'xi
名相,ming'xiang
明心见性,ming'xin'jian'xing
冥性,ming'xing
明行道六成就法,ming'xing'dao'liu'cheng'jiu'fa
明性专,ming'xing'zhuan
明行足,ming'xing'zu
明休烈,ming'xiu'lie
明徐氏,ming'xu'shi
明许氏妇,ming'xu'shi'fu
明学法师,ming'xue'fa'shi
明雪梅,ming'xue'mei
明薛氏,ming'xue'shi
冥熏,ming'xun
名言,ming'yan
明严澄,ming'yan'cheng
名言种子,ming'yan'zhong'zi
明旸法师,ming'yang'fa'shi
明杨嘉祎,ming'yang'jia'yi
明杨选一妻,ming'yang'xuan'yi'qi
明义秀,ming'yi'xiu
明隐,ming'yin
明驭,ming'yu
明于媪,ming'yu'ao
明虞淳熙,ming'yu'chun'xi
明玉法师,ming'yu'fa'shi
明远,ming'yuan
明圆果,ming'yuan'guo
明袁宏道,ming'yuan'hong'dao
明月摩尼,ming'yue'mo'ni
明瓒,ming'zan
明瓒禅师,ming'zan'chan'shi
明瞻,ming'zhan
明张爱,ming'zhang'ai
明张守约,ming'zhang'shou'yue
明张太宜人,ming'zhang'tai'yi'ren
明兆,ming'zhao
明照,ming'zhao
明招谦,ming'zhao'qian
命者,ming'zhe
明真,ming'zhen
明真法师,ming'zhen'fa'shi
明真清,ming'zhen'qing
明真缘,ming'zhen'yuan
明仲光,ming'zhong'guang
明钟氏,ming'zhong'shi
明州定应大师布袋和尚,ming'zhou'ding'ying'da'shi'bu'dai'he'shang
明州奉化县布袋和尚,ming'zhou'feng'hua'xian'bu'dai'he'shang
明州和庵主,ming'zhou'he'an'zhu
明州黄氏,ming'zhou'huang'shi
明州启霞宏禅师,ming'zhou'qi'xia'hong'chan'shi
明州孙媪,ming'zhou'sun'ao
明州天童宏智禅师正觉,ming'zhou'tian'tong'hong'zhi'chan'shi'zheng'jue
明周廷璋,ming'zhou'ting'zhang
明州智朋禅师,ming'zhou'zhi'peng'chan'shi
明朱纲,ming'zhu'gang
明袾宏,ming'zhu'hong
明袾锦,ming'zhu'jin
明朱鹭,ming'zhu'lu
明朱氏,ming'zhu'shi
明祝氏,ming'zhu'shi
明朱元正,ming'zhu'yuan'zheng
明传记,ming'zhuan'ji
明庄广还,ming'zhuang'guang'hai
明庄严,ming'zhuang'yan
明准,ming'zhun
命浊,ming'zhuo
明孜,ming'zi
明祖香,ming'zu'xiang
明祖与咸,ming'zu'yu'xian
默摈,mo'bin
魔病,mo'bing
魔波旬,mo'bo'xun
摩触,mo'chu
摩触戒,mo'chu'jie
摩呾理迦,mo'da'li'jia
末代念佛授手印,mo'dai'nian'fo'shou'shou'yin
魔道,mo'dao
摩登伽,mo'deng'ga
摩登伽经,mo'deng'ga'jing
末底僧诃,mo'di'seng'he
摩咥里制咤,mo'die'li'zhi'zha
摩顶,mo'ding
摩顶授记,mo'ding'shou'ji
末法,mo'fa
魔梵,mo'fan
魔佛,mo'fo
末伽梨拘舍梨,mo'ga'li'ju'she'li
莫哥西亚多,mo'ge'xi'ya'duo
摩诃,mo'he
摩诃般涅槃那,mo'he'ban'nie'pan'na
摩诃波闍波提,mo'he'bo'du'bo'ti
摩诃般若,mo'he'bo're
摩诃般若波罗蜜多,mo'he'bo're'bo'luo'mi'duo
摩诃迦叶,mo'he'jia'ye
摩诃劫宾那,mo'he'jie'bin'na
摩诃俱絺罗,mo'he'ju'chi'luo
摩诃摩耶,mo'he'mo'ye
摩诃摩耶经,mo'he'mo'ye'jing
摩诃目犍连,mo'he'mu'jian'lian
摩诃男,mo'he'nan
摩诃毗卢遮那,mo'he'pi'lu'zhe'na
摩诃婆罗多,mo'he'po'luo'duo
摩诃菩提协会,mo'he'pu'ti'xie'hui
摩诃萨,mo'he'sa
摩诃萨埵,mo'he'sa'duo
摩诃僧祇律,mo'he'seng'chi'lv
摩诃衍,mo'he'yan
摩诃衍那,mo'he'yan'na
摩诃止观,mo'he'zhi'guan
摩侯罗伽,mo'hou'luo'ga
摩睺罗伽,mo'hou'luo'ga
摩呼洛伽,mo'hu'luo'ga
莫将,mo'jiang
魔戒,mo'jie
魔界,mo'jie
摩竭提国十七祖僧伽难提尊者,mo'jie'ti'guo'shi'qi'zu'seng'ga'nan'ti'zun'zhe
摩揭陀国,mo'jie'tuo'guo
魔军,mo'jun
摩喀罗,mo'ka'luo
摩腊婆国,mo'la'po'guo
摩利支天,mo'li'zhi'tian
魔罗,mo'luo
魔罗道,mo'luo'dao
摩罗国,mo'luo'guo
摩罗难陀,mo'luo'nan'tuo
末摩,mo'mo
摩那埵,mo'na'duo
末那识,mo'na'shi
摩尼,mo'ni
摩奴法典,mo'nu'fa'dian
魔女,mo'nv
默如,mo'ru
默如法师,mo'ru'fa'shi
磨沙,mo'sha
摩晒陀,mo'shai'tuo
摩哂陀,mo'shen'tuo
魔事,mo'shi
默室焉智,mo'shi'yan'zhi
摩腾,mo'teng
魔天,mo'tian
摩田地,mo'tian'di
末田地,mo'tian'di
末田地尊者,mo'tian'di'zun'zhe
摩突罗国,mo'tu'luo'guo
魔王,mo'wang
摩醯首罗天,mo'xi'shou'luo'tian
磨崖佛,mo'ya'fo
莫因西亚多,mo'yin'xi'ya'duo
魔障,mo'zhang
默照禅,mo'zhao'chan
莫正熹居士,mo'zheng'xi'ju'shi
磨砖成镜,mo'zhuan'cheng'jing
磨砖做镜,mo'zhuan'zuo'jing
魔子,mo'zi
牟尼,mou'ni
牟尼王,mou'ni'wang
牟尼仙,mou'ni'xian
牟尼业,mou'ni'ye
牟子居士,mou'zi'ju'shi
牟子理惑论,mou'zi'li'huo'lun
牟宗三,mou'zong'san
木庵永禅师,mu'an'yong'chan'shi
牧庵忠禅师,mu'an'zhong'chan'shi
木叉提婆师,mu'cha'ti'po'shi
木村泰贤,mu'cun'tai'xian
木患子,mu'huan'zi
目犍连,mu'jian'lian
目犍连子帝须,mu'jian'lian'zi'di'xu
牧口常三郎,mu'kou'chang'san'lang
木兰色,mu'lan'se
穆勒,mu'le
目连,mu'lian
目连救母,mu'lian'jiu'mu
木平,mu'ping
穆山瑾英,mu'shan'jin'ying
牧田谛亮,mu'tian'di'liang
牧翁性钦,mu'weng'xing'qin
慕西法师,mu'xi'fa'shi
木严植公,mu'yan'zhi'gong
木鱼,mu'yu
沐浴,mu'yu
牧云禅师,mu'yun'chan'shi
慕喆,mu'zhe
睦州陈道明,mu'zhou'chen'dao'ming
睦州陈尊宿,mu'zhou'chen'zun'su
睦州和尚,mu'zhou'he'shang
纳波杰巴,na'bo'jie'ba
纳川法师,na'chuan'fa'shi
那伽,na'ga
拿贡巴东,na'gong'ba'dong
拿古纳,na'gu'na
那含,na'han
那迦希尊者,na'jia'xi'zun'zhe
纳戒,na'jie
那揭罗曷国,na'jie'luo'he'guo
那就是禅,na'jiu'shi'chan
纳具,na'ju
纳卡波笛,na'ka'bo'di
那烂陀寺,na'lan'tuo'si
哪里没有佛,na'li'mei'you'fo
那力拿巴,na'li'na'ba
那连提黎耶舍,na'lian'ti'li'ye'she
那连耶舍,na'lian'ye'she
那洛巴,na'luo'ba
那洛波,na'luo'bo
那落迦,na'luo'jia
那洛空行母,na'luo'kong'hang'mu
那罗提黎耶舍,na'luo'ti'li'ye'she
那罗延天,na'luo'yan'tian
那律,na'lv
南无,na'mo
南无阿弥陀佛,na'mo'e'mi'tuo'fo
南无佛,na'mo'fo
南无观世音菩萨圣号,na'mo'guan'shi'yin'pu'sa'sheng'hao
那南多杰敦珠,na'nan'duo'jie'dun'zhu
那南生移喜德,na'nan'sheng'yi'xi'de
那瞿波,na'qu'bo
那森渣华蒋操,na'sen'zha'hua'jiang'cao
纳塘巴协饶僧格,na'tang'ba'xie'rao'seng'ge
那提三藏,na'ti'san'zang
那锡克,na'xi'ke
那先比丘经,na'xian'bi'qiu'jing
衲衣,na'yi
纳衣,na'yi
那由多,na'you'duo
那由他,na'you'ta
那吒,na'zha
衲子,na'zi
奈良大佛,nai'liang'da'fo
奈良佛教,nai'liang'fo'jiao
耐秣陀河,nai'mo'tuo'he
奈塘寺,nai'tang'si
南安岩严尊者,nan'an'yan'yan'zun'zhe
南安严尊者,nan'an'yan'zun'zhe
南安岩尊者,nan'an'yan'zun'zhe
南安云封寺圆禅师,nan'an'yun'feng'si'yuan'chan'shi
南藏,nan'cang
南禅寺,nan'chan'si
南昌信无疑,nan'chang'xin'wu'yi
南朝佛教,nan'chao'fo'jiao
南传大藏经,nan'chuan'da'zang'jing
南传佛教,nan'chuan'fo'jiao
南传佛教人物,nan'chuan'fo'jiao'ren'wu
南传七论,nan'chuan'qi'lun
南都六宗,nan'dou'liu'zong
难度,nan'du
难伏地,nan'fu'di
南宫市普彤寺,nan'gong'shi'pu'tong'si
南海寄归内法传,nan'hai'ji'gui'nei'fa'chuan
南华寺,nan'hua'si
南怀瑾,nan'huai'jin
南怀瑾先生,nan'huai'jin'xian'sheng
南际,nan'ji
南剑西岩回禅师,nan'jian'xi'yan'hui'chan'shi
南京,nan'jing
南京方山定林寺,nan'jing'fang'shan'ding'lin'si
南卡迎波,nan'ka'ying'bo
南康云居齐禅师,nan'kang'yun'ju'qi'chan'shi
南凉释昙霍,nan'liang'shi'tan'huo
南能北秀,nan'neng'bei'xiu
南浦绍明,nan'pu'shao'ming
南普陀寺,nan'pu'tuo'si
南泉,nan'quan
南泉古佛普愿,nan'quan'gu'fo'pu'yuan
南泉救鹅,nan'quan'jiu'e
南泉普愿禅师,nan'quan'pu'yuan'chan'shi
南三北七,nan'san'bei'qi
南山,nan'shan
南赡部洲,nan'shan'bu'zhou
南山律师道宣,nan'shan'lv'shi'dao'xuan
南山念佛门禅宗,nan'shan'nian'fo'men'chan'zong
南山三观,nan'shan'san'guan
南山三教,nan'shan'san'jiao
南山士云,nan'shan'shi'yun
南山寺,nan'shan'si
南山宣律师,nan'shan'xuan'lv'shi
难胜地,nan'sheng'di
难胜月,nan'sheng'yue
南石文琇禅师,nan'shi'wen'xiu'chan'shi
南宋元明禅林僧宝传,nan'song'yuan'ming'chan'lin'seng'bao'chuan
南塔光涌禅师,nan'ta'guang'yong'chan'shi
南台寺,nan'tai'si
南堂禅师清欲,nan'tang'chan'shi'qing'yu
南堂欲禅师,nan'tang'yu'chan'shi
