阿巴耶卡罗笈多,a'ba'ye'ka'luo'ji'duo
山门结集祖师章安尊者释灌顶,shan'men'jie'ji'zu'shi'zhang'an'zun'zhe'shi'guan'ding
善妙,shan'miao
善妙功德,shan'miao'gong'de
善妙智慧,shan'miao'zhi'hui
善灭,shan'mie
山木,shan'mu
善男子,shan'nan'zi
善念,shan'nian
善女人,shan'nv'ren
善女人传,shan'nv'ren'chuan
善女天咒,shan'nv'tian'zhou
善启,shan'qi
山崎,shan'qi
山崎闇斋,shan'qi'an'zhai
善契法师,shan'qi'fa'shi
山崎宏,shan'qi'hong
山前圣景莲瓣九品广渡诸有情,shan'qian'sheng'jing'lian'ban'jiu'pin'guang'du'zhu'you'qing
善巧,shan'qiao
善巧方便,shan'qiao'fang'bian
善权,shan'quan
善人,shan'ren
善人不得圣人之道不立,shan'ren'bu'de'sheng'ren'zhi'dao'bu'li
善荣,shan'rong
善柔,shan'rou
善入,shan'ru
山色霭霭世外洞天,shan'se'ai'ai'shi'wai'dong'tian
山色青青对天歌,shan'se'qing'qing'dui'tian'ge
山色水色烟霞色色色皆空,shan'se'shui'se'yan'xia'se'se'se'jie'kong
山山尽是普陀崖,shan'shan'jin'shi'pu'tuo'ya
善神,shan'shen
擅生是非,shan'sheng'shi'fei
善逝,shan'shi
善士女,shan'shi'nv
善士也,shan'shi'ye
善世院,shan'shi'yuan
善施长者,shan'shi'zhang'zhe
善逝子,shan'shi'zi
善书,shan'shu
山水蒙,shan'shui'meng
山水之间有清契,shan'shui'zhi'jian'you'qing'qi
扇讼一悟,shan'song'yi'wu
山叟慧云,shan'sou'hui'yun
善宿男,shan'su'nan
善宿女,shan'su'nv
山堂洵禅师,shan'tang'xun'chan'shi
山天大畜,shan'tian'da'chu
山田龙城,shan'tian'long'cheng
珊陀那,shan'tuo'na
山外,shan'wai
山王曼荼罗,shan'wang'man'tu'luo
山王权现,shan'wang'quan'xian
善悟,shan'wu
山无陵,shan'wu'ling
善无畏,shan'wu'wei
善无畏大士,shan'wu'wei'da'shi
山西大同市南郊区观音禅寺,shan'xi'da'tong'shi'nan'jiao'qu'guan'yin'chan'si
山西省大同市南郊区观音禅寺,shan'xi'sheng'da'tong'shi'nan'jiao'qu'guan'yin'chan'si
山西省怀仁县天竺禅寺,shan'xi'sheng'huai'ren'xian'tian'zhu'chan'si
山西省罗睺寺,shan'xi'sheng'luo'hou'si
山西省盂县永清寺,shan'xi'sheng'yu'xian'yong'qing'si
剡溪石佛,shan'xi'shi'fo
山西小院,shan'xi'xiao'yuan
山西阳泉圣泉寺,shan'xi'yang'quan'sheng'quan'si
善暹,shan'xian
善现,shan'xian
善现天,shan'xian'tian
善心,shan'xin
善信禅师,shan'xin'chan'shi
善信大云,shan'xin'da'yun
善心所,shan'xin'suo
善行,shan'xing
山形,shan'xing
善星比丘,shan'xing'bi'qiu
缮性于俗学,shan'xing'yu'su'xue
善学,shan'xue
善业,shan'ye
善矣,shan'yi
善因,shan'yin
善因法师,shan'yin'fa'shi
善因寺,shan'yin'si
善用资财,shan'yong'zi'cai
山有夔,shan'you'kui
善与人同,shan'yu'ren'tong
山与泽平,shan'yu'ze'ping
善缘,shan'yuan
善缘还是自心出,shan'yuan'hai'shi'zi'xin'chu
剡源集,shan'yuan'ji
善缘结缘福缘佛之妙缘,shan'yuan'jie'yuan'fu'yuan'fo'zhi'miao'yuan
善月,shan'yue
善哉,shan'zai
善哉善哉即非善法,shan'zai'shan'zai'ji'fei'shan'fa
善哉问,shan'zai'wen
山泽损,shan'ze'sun
善昭禅师,shan'zhao'chan'shi
善昭法师,shan'zhao'fa'shi
善者,shan'zhe
善真,shan'zhen
善珍禅师,shan'zhen'chan'shi
善知识,shan'zhi'shi
善知识常怀惭愧,shan'zhi'shi'chang'huai'can'kui
善胄,shan'zhou
上敖,shang'ao
上蔡学派,shang'cai'xue'pai
上蔡语录,shang'cai'yu'lu
上厕法,shang'ce'fa
上乘,shang'cheng
尚聪,shang'cong
上德,shang'de
上德不德,shang'de'bu'de
上德若谷,shang'de'ruo'gu
上帝,shang'di
上都华严全一至温禅师,shang'dou'hua'yan'quan'yi'zhi'wen'chan'shi
上二界,shang'er'jie
上法师,shang'fa'shi
上法圆天,shang'fa'yuan'tian
上方,shang'fang
上根,shang'gen
上宫皇太子菩萨传,shang'gong'huang'tai'zi'pu'sa'chuan
上宫圣德法王帝说,shang'gong'sheng'de'fa'wang'di'shuo
上供下施,shang'gong'xia'shi
上供诸佛菩萨,shang'gong'zhu'fo'pu'sa
商贾无市井之事则不比,shang'gu'wu'shi'jing'zhi'shi'ze'bu'bi
上海佛学书局,shang'hai'fo'xue'shu'ju
上海蒋氏女,shang'hai'jiang'shi'nv
上海龙华古寺,shang'hai'long'hua'gu'si
伤害与宽恕,shang'hai'yu'kuan'shu
上杭县圆通山圆通寺,shang'hang'xian'yuan'tong'shan'yuan'tong'si
上好礼,shang'hao'li
上好信,shang'hao'xin
上好义,shang'hao'yi
上恒,shang'heng
上界,shang'jie
上界天,shang'jie'tian
商居士,shang'ju'shi
上决浮云,shang'jue'fu'yun
商君书,shang'jun'shu
上蓝,shang'lan
上蓝顺,shang'lan'shun
上蓝漙泐,shang'lan'zhuan'le
上慢,shang'man
上谋而下行货,shang'mou'er'xia'hang'huo
商那和修,shang'na'he'xiu
上桥求法法来求,shang'qiao'qiu'fa'fa'lai'qiu
上清大洞真经,shang'qing'da'dong'zhen'jing
上清灵宝大法,shang'qing'ling'bao'da'fa
上清派,shang'qing'pai
上清握中诀,shang'qing'wo'zhong'jue
尚情无我,shang'qing'wu'wo
上求下化,shang'qiu'xia'hua
上人,shang'ren
伤人乎,shang'ren'hu
上如揖,shang'ru'yi
上山大峻,shang'shan'da'jun
上善若水,shang'shan'ruo'shui
商山书院,shang'shan'shu'yuan
上师,shang'shi
上食埃土,shang'shi'ai'tu
上师供,shang'shi'gong
上师仁波切,shang'shi'ren'bo'qie
上师如意宝,shang'shi'ru'yi'bao
上师文殊菩萨,shang'shi'wen'shu'pu'sa
上师相应法,shang'shi'xiang'ying'fa
上师心滴,shang'shi'xin'di
上师瑜伽,shang'shi'yu'jia
上师之法名,shang'shi'zhi'fa'ming
尚书,shang'shu
尚书白居易,shang'shu'bai'ju'yi
尚书表注,shang'shu'biao'zhu
尚书丛说,shang'shu'cong'shuo
尚书大传,shang'shu'da'zhuan
尚书古文疏证,shang'shu'gu'wen'shu'zheng
尚书莫将,shang'shu'mo'jiang
尚书引义,shang'shu'yin'yi
上堂,shang'tang
上天梯,shang'tian'ti
上田天瑞,shang'tian'tian'rui
上田义文,shang'tian'yi'wen
上天竺僧道翊,shang'tian'zhu'seng'dao'yi
尚同,shang'tong
尚无恶道之名,shang'wu'e'dao'zhi'ming
上无礼,shang'wu'li
上无以为身,shang'wu'yi'wei'shen
上下华严寺,shang'xia'hua'yan'si
上下经卦变歌,shang'xia'jing'gua'bian'ge
上下密院,shang'xia'mi'yuan
尚贤,shang'xian
尚献甫,shang'xian'fu
伤心痛处天地裂,shang'xin'tong'chu'tian'di'lie
上行菩萨,shang'xing'pu'sa
尚彦,shang'yan
上窑古观音寺,shang'yao'gu'guan'yin'si
上也,shang'ye
上邪,shang'ye
上以忠于世主,shang'yi'zhong'yu'shi'zhu
上有曾,shang'you'ceng
尚有一诀,shang'you'yi'jue
尚圆,shang'yuan
上院寺,shang'yuan'si
上濽布袋和尚,shang'zan'bu'dai'he'shang
上斩颈领,shang'zhan'jing'ling
尚志,shang'zhi
尚直编,shang'zhi'bian
上之质,shang'zhi'zhi
上竺僧道端,shang'zhu'seng'dao'duan
上座,shang'zuo
上座部,shang'zuo'bu
上座何在,shang'zuo'he'zai
烧庵婆,shao'an'po
邵伯温,shao'bo'wen
邵曾可,shao'ceng'ke
绍大禅师,shao'da'chan'shi
少光天,shao'guang'tian
韶国师,shao'guo'shi
邵晋涵,shao'jin'han
少净天,shao'jing'tian
稍具良知,shao'ju'liang'zhi
绍觉法师,shao'jue'fa'shi
少康,shao'kang
邵康节,shao'kang'jie
少连,shao'lian
少林寺,shao'lin'si
少林松禅师,shao'lin'song'chan'shi
绍隆,shao'long
绍隆禅师,shao'long'chan'shi
少年中国,shao'nian'zhong'guo
少卿视仆于妻子何如哉,shao'qing'shi'pu'yu'qi'zi'he'ru'zai
韶山,shao'shan
少善根,shao'shan'gen
绍阇梨,shao'she'li
少室六门集,shao'shi'liu'men'ji
少师阳,shao'shi'yang
烧施仪轨,shao'shi'yi'gui
少室逸书,shao'shi'yi'shu
邵硕,shao'shuo
邵廷采,shao'ting'cai
少翁,shao'weng
邵武龙湖闻禅师,shao'wu'long'hu'wen'chan'shi
少无适俗韵,shao'wu'shi'su'yun
邵武吴学士,shao'wu'wu'xue'shi
绍铣,shao'xi
烧香,shao'xiang
绍修,shao'xiu
少焉,shao'yan
绍岩,shao'yan
少焉见,shao'yan'jian
邵以正,shao'yi'zheng
邵雍,shao'yong
少有,shao'you
少欲烦恼自然少,shao'yu'fan'nao'zi'ran'shao
少欲无为自在人,shao'yu'wu'wei'zi'zai'ren
少欲知足,shao'yu'zhi'zu
邵元节,shao'yuan'jie
少则多,shao'ze'duo
少长贵贱见而皆说之,shao'zhang'gui'jian'jian'er'jie'shuo'zhi
少者怀之,shao'zhe'huai'zhi
烧之,shao'zhi
烧指,shao'zhi
少之时,shao'zhi'shi
少知曰,shao'zhi'yue
韶州法海,shao'zhou'fa'hai
韶州云门大慈云弘明禅师,shao'zhou'yun'men'da'ci'yun'hong'ming'chan'shi
绍宗,shao'zong
绍宗法师,shao'zong'fa'shi
摄阿毗达磨义论,she'a'pi'da'mo'yi'lun
设采色,she'cai'se
摄持,she'chi
摄大乘论,she'da'cheng'lun
阇多伽,she'duo'jia
舍夫种种之机而悦夫役役之佞,she'fu'zhong'zhong'zhi'ji'er'yue'fu'yi'yi'zhi'ning
舌根,she'gen
涉公,she'gong
设供斋,she'gong'zhai
摄化利生,she'hua'li'sheng
摄化随缘,she'hua'sui'yuan
社会函变说,she'hui'han'bian'shuo
社会互助论,she'hui'hu'zhu'lun
社会科学概论,she'hui'ke'xue'gai'lun
社会哲学概论,she'hui'zhe'xue'gai'lun
社稷无常奉,she'ji'wu'chang'feng
舍戒,she'jie
奢羯罗城,she'jie'luo'cheng
舍皆取诸其宫中而用之,she'jie'qu'zhu'qi'gong'zhong'er'yong'zhi
舍觉支,she'jue'zhi
阇烂达梨波,she'lan'da'li'bo
舍利,she'li
阇梨,she'li
舍利弗,she'li'fu
舍利弗阿毗昙论,she'li'fu'a'pi'tan'lun
舍利弗问经,she'li'fu'wen'jing
舍利塔,she'li'ta
舍利子,she'li'zi
蛇怜风,she'lian'feng
摄略,she'lue
摄论师,she'lun'shi
摄律仪戒,she'lv'yi'jie
奢摩他,she'mo'ta
摄摩腾,she'mo'teng
舍那大戒,she'na'da'jie
阇那崛多,she'na'jue'duo
舍婆黎大师,she'po'li'da'shi
设普鲁士,she'pu'lu'shi
舍弃,she'qi
舍弃一生照苍生,she'qi'yi'sheng'zhao'cang'sheng
摄取,she'qu
摄汝知,she'ru'zhi
摄善法戒,she'shan'fa'jie
舌舌,she'she
歙歙焉,she'she'yan
舍身,she'shen
摄生三要,she'sheng'san'yao
摄生消息论,she'sheng'xiao'xi'lun
摄生要义,she'sheng'yao'yi
摄生纂录,she'sheng'zuan'lu
舌识,she'shi
舍世派,she'shi'pai
摄受,she'shou
舍受,she'shou
摄受弟子,she'shou'di'zi
阇提斯那,she'ti'si'na
摄土度生,she'tu'du'sheng
蛇蜕也,she'tui'ye
阇陀伽,she'tuo'jia
舍卫,she'wei
舍卫城,she'wei'cheng
舍卫国,she'wei'guo
奢闻之,she'wen'zhi
舍无量心,she'wu'liang'xin
舌相,she'xiang
赦小过,she'xiao'guo
摄心,she'xin
舍心,she'xin
摄心寺,she'xin'si
攝心寺,she'xin'si
摄养枕中方,she'yang'zhen'zhong'fang
阇夜那,she'ye'na
摄义,she'yi
舍英雄无历史,she'ying'xiong'wu'li'shi
摄用归体,she'yong'gui'ti
舍于鲁,she'yu'lu
奢曰,she'yue
蛇曰,she'yue
舍者避席,she'zhe'bi'xi
射者非前期而中谓之善射,she'zhe'fei'qian'qi'er'zhong'wei'zhi'shan'she
舍者迎将其家,she'zhe'ying'jiang'qi'jia
舍者与之争席矣,she'zhe'yu'zhi'zheng'xi'yi
射者正己而後发,she'zhe'zheng'ji'er'hou'fa
摄真实论,she'zhen'shi'lun
舍之,she'zhi
摄众生戒,she'zhong'sheng'jie
设准,she'zhun
身安厚味美服好色音声也,shen'an'hou'wei'mei'fu'hao'se'yin'sheng'ye
身安乐行,shen'an'le'xing
深奥密义,shen'ao'mi'yi
神变,shen'bian
沈炳,shen'bing
神不厌论,shen'bu'yan'lun
神茶,shen'cha
深察名号,shen'cha'ming'hao
深禅定,shen'chan'ding
身长八尺二寸,shen'chang'ba'chi'er'cun
申枨,shen'cheng
沈春郊妻费氏,shen'chun'jiao'qi'fei'shi
身从无相中受生,shen'cong'wu'xiang'zhong'shou'sheng
神凑,shen'cou
沈大廉,shen'da'lian
神道,shen'dao
沈道婆,shen'dao'po
身灯,shen'deng
神鼎,shen'ding
神鼎洪諲,shen'ding'hong'yin
神鼎諲,shen'ding'yin
神鼎諲禅师,shen'ding'yin'chan'shi
慎独,shen'du
慎独即毋自欺,shen'du'ji'wu'zi'qi
神恶魔,shen'e'mo
身恶作,shen'e'zuo
慎而无礼则葸,shen'er'wu'li'ze'xi
神而先知,shen'er'xian'zhi
深法,shen'fa
审法度,shen'fa'du
深法忍,shen'fa'ren
神佛分离,shen'fo'fen'li
神佛习合,shen'fo'xi'he
深港明朝卖杏花,shen'gang'ming'zhao'mai'xing'hua
身根,shen'gen
神宫寺,shen'gong'si
沈躬行,shen'gong'xing
身光,shen'guang
神光法师,shen'guang'fa'shi
沈国模,shen'guo'mo
神皓,shen'hao
神护寺,shen'hu'si
神化,shen'hua
沈焕,shen'huan
神焕,shen'huan
神会,shen'hui
神会大师,shen'hui'da'shi
神会语录,shen'hui'yu'lu
神机相字法,shen'ji'xiang'zi'fa
沈佳,shen'jia
沈家桢居士,shen'jia'zhen'ju'shi
申鉴,shen'jian
神鉴,shen'jian
身见,shen'jian
身戒,shen'jie
深经,shen'jing
神境通,shen'jing'tong
沈静圆,shen'jing'yuan
神境智证通,shen'jing'zhi'zheng'tong
神迥,shen'jiong
神楷,shen'kai
身口意,shen'kou'yi
身苦,shen'ku
神力,shen'li
身轮,shen'lun
什么是唯物主义,shen'me'shi'wei'wu'zhu'yi
什么冤仇,shen'me'yuan'chou
身密,shen'mi
深妙,shen'miao
神妙万物,shen'miao'wan'wu
沈妙智,shen'miao'zhi
神灭论,shen'mie'lun
神灭论之争,shen'mie'lun'zhi'zheng
神明,shen'ming
审名察形,shen'ming'cha'xing
审名定分,shen'ming'ding'fen
神明照物,shen'ming'zhao'wu
深宁集,shen'ning'ji
深宁学派,shen'ning'xue'pai
神农尝茶,shen'nong'chang'cha
神农氏,shen'nong'shi
神农之世,shen'nong'zhi'shi
慎女内,shen'nv'nei
神器,shen'qi
神气,shen'qi
身器十二,shen'qi'shi'er
神清,shen'qing
身清净,shen'qing'jing
沈铨妻施氏,shen'quan'qi'shi'shi
神全者,shen'quan'zhe
神人,shen'ren
身忍行,shen'ren'xing
身入,shen'ru
身如聚沫心如风,shen'ru'ju'mo'xin'ru'feng
身如意通,shen'ru'yi'tong
身若槁木之枝而心若死灰,shen'ruo'gao'mu'zhi'zhi'er'xin'ruo'si'hui
身三口四意三,shen'san'kou'si'yi'san
神僧杯度,shen'seng'bei'du
神僧传,shen'seng'chuan
神僧法喜,shen'seng'fa'xi
神僧万回,shen'seng'wan'hui
深沙大将,shen'sha'da'jiang
甚善,shen'shan
神山,shen'shan
甚深观,shen'shen'guan
甚深光明大圆满,shen'shen'guang'ming'da'yuan'man
神圣的生活,shen'sheng'de'sheng'huo
审时,shen'shi
神识,shen'shi
身识,shen'shi
身受,shen'shou
肾树,shen'shu
申书文,shen'shu'wen
神水华池,shen'shui'hua'chi
慎思,shen'si
神似,shen'si
神思,shen'si
身死,shen'si
身似菩提树,shen'si'pu'ti'shu
神素,shen'su
神虽王,shen'sui'wang
身体,shen'ti
神通,shen'tong
神通乘,shen'tong'cheng
神通如意,shen'tong'ru'yi
神通神变,shen'tong'shen'bian
神通寺,shen'tong'si
沈同问,shen'tong'wen
身土,shen'tu
申徒狄,shen'tu'di
申徒狄谏而不听,shen'tu'di'jian'er'bu'ting
申徒嘉,shen'tu'jia
沈屯,shen'tun
审问,shen'wen
神悟,shen'wu
神无恶乎,shen'wu'e'hu
神无方易无体,shen'wu'fang'yi'wu'ti
沈羲,shen'xi
神仙丹诀,shen'xian'dan'jue
神仙可学论,shen'xian'ke'xue'lun
神仙传,shen'xian'zhuan
审祥,shen'xiang
神香,shen'xiang
身相,shen'xiang
神相金较剪,shen'xiang'jin'jiao'jian
神相全编,shen'xiang'quan'bian
沈香树,shen'xiang'shu
神相铁关刀,shen'xiang'tie'guan'dao
神嚣,shen'xiao
身笑,shen'xiao
神霄派,shen'xiao'pai
深心,shen'xin
身心,shen'xin
身心浮云起,shen'xin'fu'yun'qi
深信念佛句句是金刚般若,shen'xin'nian'fo'ju'ju'shi'jin'gang'bo're
身心受业,shen'xin'shou'ye
身心脱落,shen'xin'tuo'luo
身心自然自在得,shen'xin'zi'ran'zi'zai'de
身心自在,shen'xin'zi'zai
深行,shen'xing
深行阿阇梨,shen'xing'a'she'li
慎行其馀,shen'xing'qi'yu
身行仁义,shen'xing'ren'yi
神秀,shen'xiu
神秀禅师,shen'xiu'chan'shi
神秀大师,shen'xiu'da'shi
沈休文,shen'xiu'wen
神须形以存,shen'xu'xing'yi'cun
神暄,shen'xuan
慎言,shen'yan
沈衍,shen'yan
神晏禅师,shen'yan'chan'shi
慎言其馀,shen'yan'qi'yu
沈阳般若寺,shen'yang'bo're'si
沈阳广福寺,shen'yang'guang'fu'si
沈阳龙泉寺,shen'yang'long'quan'si
沈阳太清宫,shen'yang'tai'qing'gong
身业,shen'ye
甚矣,shen'yi
甚矣吾衰也,shen'yi'wu'shuai'ye
甚矣哉,shen'yi'zai
身亦重于两臂,shen'yi'zhong'yu'liang'bi
呻吟语,shen'yin'yu
神英,shen'ying
神英和尚入化法华院,shen'ying'he'shang'ru'hua'fa'hua'yuan
神邕,shen'yong
神邕法师,shen'yong'fa'shi
沈有履,shen'you'lv
甚於水火,shen'yu'shui'huo
神与物游,shen'yu'wu'you
身语心轮,shen'yu'xin'lun
身语业,shen'yu'ye
深渊险境,shen'yuan'xian'jing
沈昀,shen'yun
神韵说,shen'yun'shuo
身在江海之上,shen'zai'jiang'hai'zhi'shang
神赞禅师,shen'zan'chan'shi
神照,shen'zhao
神者生之本,shen'zhe'sheng'zhi'ben
慎之,shen'zhi
神智,shen'zhi
身直为闺閤之臣,shen'zhi'wei'gui'ge'zhi'chen
神智协会,shen'zhi'xie'hui
身中清,shen'zhong'qing
神咒,shen'zhou
慎子,shen'zi
申子,shen'zi
身子,shen'zi
申子不自理,shen'zi'bu'zi'li
审自得者,shen'zi'de'zhe
神子族,shen'zi'zu
深总持,shen'zong'chi
神足,shen'zu
神足通,shen'zu'tong
身足以休食,shen'zu'yi'xiu'shi
身菹于卫东门之上,shen'zu'yu'wei'dong'men'zhi'shang
省庵,sheng'an
生报,sheng'bao
生彼国土,sheng'bi'guo'tu
圣财,sheng'cai
盛禅洞奭,sheng'chan'dong'shi
晟禅师,sheng'chan'shi
省常,sheng'chang
省常法师,sheng'chang'fa'shi
圣朝破邪集,sheng'chao'po'xie'ji
升车,sheng'che
声尘得道,sheng'chen'de'dao
胜乘,sheng'cheng
胜乘宝藏论,sheng'cheng'bao'zang'lun
胜持寺,sheng'chi'si
声处,sheng'chu
胜处,sheng'chu
省聪,sheng'cong
生道合一,sheng'dao'he'yi
生得,sheng'de
盛德若不足,sheng'de'ruo'bu'zu
生得善,sheng'de'shan
圣德太子,sheng'de'tai'zi
胜德钟毗波,sheng'de'zhong'pi'bo
圣谛,sheng'di
圣典,sheng'dian
生而不有,sheng'er'bu'you
生而长大,sheng'er'zhang'da
生而知之者,sheng'er'zhi'zhi'zhe
圣法,sheng'fa
生法二空观,sheng'fa'er'kong'guan
生法二身,sheng'fa'er'shen
胜法寂忿意自解脱,sheng'fa'ji'fen'yi'zi'jie'tuo
生饭,sheng'fan
生非创有,sheng'fei'chuang'you
生佛,sheng'fo
生佛一如,sheng'fo'yi'ru
圣噶丹嘉措,sheng'ga'dan'jia'cuo
生根桑波,sheng'gen'sang'bo
省躬,sheng'gong
胜供者,sheng'gong'zhe
胜光,sheng'guang
圣果,sheng'guo
胜果,sheng'guo
生化,sheng'hua
生化二身,sheng'hua'er'shen
圣辉法师,sheng'hui'fa'shi
生活的层面,sheng'huo'de'ceng'mian
生活好坏于一心,sheng'huo'hao'huai'yu'yi'xin
生即无生,sheng'ji'wu'sheng
圣教,sheng'jiao
圣教量,sheng'jiao'liang
圣教序,sheng'jiao'xu
圣教一子续,sheng'jiao'yi'zi'xu
胜解,sheng'jie
胜解地,sheng'jie'di
胜桀而让我,sheng'jie'er'rang'wo
圣解脱军,sheng'jie'tuo'jun
圣境,sheng'jing
圣经,sheng'jing
胜境,sheng'jing
圣经为美国,sheng'jing'wei'mei'guo
圣经之旅,sheng'jing'zhi'lv
圣开,sheng'kai
生空,sheng'kong
生空三昧,sheng'kong'san'mei
生空智,sheng'kong'zhi
生老死病,sheng'lao'si'bing
胜乐金刚,sheng'le'jin'gang
胜利,sheng'li
胜利道歌,sheng'li'dao'ge
胜利道歌浅释,sheng'li'dao'ge'qian'shi
胜利道歌天鼓妙音,sheng'li'dao'ge'tian'gu'miao'yin
声量,sheng'liang
胜林院,sheng'lin'yuan
胜论,sheng'lun
胜论外道,sheng'lun'wai'dao
胜鬘经,sheng'man'jing
声满天地,sheng'man'tian'di
胜密,sheng'mi
圣妙,sheng'miao
生灭,sheng'mie
生灭门,sheng'mie'men
生灭灭已,sheng'mie'mie'yi
生灭去来,sheng'mie'qu'lai
生灭去来一异断常,sheng'mie'qu'lai'yi'yi'duan'chang
声明,sheng'ming
生命存在与心灵境界,sheng'ming'cun'zai'yu'xin'ling'jing'jie
生命的禮物,sheng'ming'de'li'wu
生命的实现,sheng'ming'de'shi'xian
胜能,sheng'neng
省念,sheng'nian
省念禅师,sheng'nian'chan'shi
省念法师,sheng'nian'fa'shi
生念却无念,sheng'nian'que'wu'nian
生起次第,sheng'qi'ci'di
生起信心,sheng'qi'xin'xin
圣泉绍灯,sheng'quan'shao'deng
圣泉寺,sheng'quan'si
圣人,sheng'ren
圣人创制立法,sheng'ren'chuang'zhi'li'fa
圣人皆,sheng'ren'jie
圣人说知见,sheng'ren'shuo'zhi'jian
圣人体无,sheng'ren'ti'wu
圣人为恶篇,sheng'ren'wei'e'pian
圣人无情,sheng'ren'wu'qing
圣人也,sheng'ren'ye
圣人有情无累,sheng'ren'you'qing'wu'lei
圣人有情与无情,sheng'ren'you'qing'yu'wu'qing
圣人者,sheng'ren'zhe
圣人之爱人也终无已者,sheng'ren'zhi'ai'ren'ye'zhong'wu'yi'zhe
圣人之辩,sheng'ren'zhi'bian
生人之意,sheng'ren'zhi'yi
圣人之余事也,sheng'ren'zhi'yu'shi'ye
声入,sheng'ru
声如乳虎,sheng'ru'ru'hu
圣僧,sheng'seng
牲杀,sheng'sha
生善趣之因,sheng'shan'qu'zhi'yin
圣善寺大师凝公,sheng'shan'si'da'shi'ning'gong
升上了个,sheng'shang'le'ge
生身,sheng'shen
生身供,sheng'shen'gong
生生,sheng'sheng
声声入净土,sheng'sheng'ru'jing'tu
生生世世都,sheng'sheng'shi'shi'dou
生生世世还,sheng'sheng'shi'shi'hai
胜生之乐,sheng'sheng'zhi'le
胜士,sheng'shi
盛世危言,sheng'shi'wei'yan
圣寿寺,sheng'shou'si
生死,sheng'si
生死岸,sheng'si'an
生死长夜,sheng'si'chang'ye
生死缚,sheng'si'fu
生死根本无,sheng'si'gen'ben'wu
生死海,sheng'si'hai
生死海中念佛第一,sheng'si'hai'zhong'nian'fo'di'yi
生死际,sheng'si'ji
生死即涅槃,sheng'si'ji'nie'pan
生死解脱,sheng'si'jie'tuo
生死流,sheng'si'liu
生死轮,sheng'si'lun
生死轮回,sheng'si'lun'hui
生死肉身,sheng'si'rou'shen
生死肉身菩萨,sheng'si'rou'shen'pu'sa
生死事大,sheng'si'shi'da
生死无始无终,sheng'si'wu'shi'wu'zhong
生死由他,sheng'si'you'ta
生死与,sheng'si'yu
生酥,sheng'su
生酥经,sheng'su'jing
圣胎,sheng'tai
升天,sheng'tian
圣天,sheng'tian
生天,sheng'tian
圣天菩萨,sheng'tian'pu'sa
胜天王般若波罗蜜经,sheng'tian'wang'bo're'bo'luo'mi'jing
生同理,sheng'tong'li
圣位,sheng'wei
声闻,sheng'wen
声闻藏,sheng'wen'cang
声闻乘,sheng'wen'cheng
声闻菩提,sheng'wen'pu'ti
声闻僧,sheng'wen'seng
声闻畏苦障,sheng'wen'wei'ku'zhang
声闻缘觉,sheng'wen'yuan'jue
声闻宗,sheng'wen'zong
声无哀乐,sheng'wu'ai'yue
声无哀乐论,sheng'wu'ai'yue'lun
圣武天皇,sheng'wu'tian'huang
生物之本,sheng'wu'zhi'ben
生物之具,sheng'wu'zhi'ju
胜喜金刚,sheng'xi'jin'gang
胜喜金刚续,sheng'xi'jin'gang'xu
圣仙,sheng'xian
圣贤,sheng'xian
生像,sheng'xiang
生相,sheng'xiang
圣心,sheng'xin
圣性,sheng'xing
圣行,sheng'xing
胜行,sheng'xing
省刑罚,sheng'xing'fa
圣学格物通,sheng'xue'ge'wu'tong
圣学宗传,sheng'xue'zong'chuan
圣严,sheng'yan
圣言,sheng'yan
圣严法师,sheng'yan'fa'shi
圣言量,sheng'yan'liang
圣也,sheng'ye
胜业,sheng'ye
生也如是是,sheng'ye'ru'shi'shi
圣也者,sheng'ye'zhe
胜义,sheng'yi
胜义谛,sheng'yi'di
胜义法,sheng'yi'fa
圣一法师,sheng'yi'fa'shi
胜义空,sheng'yi'kong
胜义菩提心,sheng'yi'pu'ti'xin
胜义僧,sheng'yi'seng
圣印,sheng'yin
生因,sheng'yin
胜因,sheng'yin
圣印法师,sheng'yin'fa'shi
声音念诵,sheng'yin'nian'song
圣应,sheng'ying
圣勇,sheng'yong
圣佑寺,sheng'you'si
生有为,sheng'you'wei
生有涯而知无涯,sheng'you'ya'er'zhi'wu'ya
